# distance_um=4.5
# waist_um=2.0
# t_gate_us=4.5
# delta_start_mhz=-40.0
# delta_end_mhz=40.0
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V
7.838814e+02,2.969231e+02,-2.357823e+01,-9.446687e-04,6.893370e+01,1.282338e-03,9.977155e-01,2.118606e-04,2.156996e-06,2.140176e-04,1.282338e-03,3.101535e-04,1.806509e-03,9.977155e-01,7.881165e-04,6.209904e+00,2.240138e-01
7.838814e+02,3.061538e+02,-2.431123e+01,-9.740366e-04,7.107672e+01,9.099822e-04,9.981585e-01,1.413502e-04,1.736569e-06,1.430868e-04,9.099822e-04,3.197941e-04,1.372863e-03,9.981585e-01,7.884346e-04,6.402958e+00,2.309780e-01
7.838814e+02,3.153846e+02,-2.504423e+01,-1.003405e-03,7.321973e+01,4.969094e-04,9.985687e-01,1.436658e-04,1.983851e-06,1.456497e-04,4.969094e-04,3.294345e-04,9.719936e-04,9.985687e-01,7.887435e-04,6.596011e+00,2.379421e-01
7.838814e+02,3.246154e+02,-2.577723e+01,-1.032773e-03,7.536275e+01,9.828555e-04,9.979942e-01,2.329353e-04,1.598002e-06,2.345333e-04,9.828555e-04,3.390749e-04,1.556464e-03,9.979942e-01,7.883724e-04,6.789065e+00,2.449063e-01
7.838814e+02,3.338462e+02,-2.651023e+01,-1.062140e-03,7.750577e+01,1.137000e-03,9.979306e-01,1.423210e-04,1.846217e-06,1.441672e-04,1.137000e-03,3.487151e-04,1.629882e-03,9.979306e-01,7.882400e-04,6.982119e+00,2.518705e-01
7.838814e+02,3.430769e+02,-2.724324e+01,-1.091508e-03,7.964878e+01,9.639926e-04,9.980750e-01,1.711240e-04,1.450636e-06,1.725746e-04,9.639926e-04,3.583553e-04,1.494922e-03,9.980750e-01,7.883964e-04,7.175173e+00,2.588346e-01
7.838814e+02,3.523077e+02,-2.797624e+01,-1.120876e-03,8.179180e+01,6.456779e-04,9.982977e-01,2.662058e-04,1.795878e-06,2.680017e-04,6.456779e-04,3.679954e-04,1.281675e-03,9.982977e-01,7.886154e-04,7.368227e+00,2.657988e-01
7.838814e+02,3.615385e+02,-2.870924e+01,-1.150244e-03,8.393482e+01,4.953240e-04,9.986304e-01,8.405291e-05,1.405397e-06,8.545831e-05,4.953240e-04,3.776354e-04,9.584177e-04,9.986304e-01,7.887778e-04,7.561281e+00,2.727629e-01
7.838814e+02,3.707692e+02,-2.944224e+01,-1.179612e-03,8.607783e+01,8.327869e-04,9.980278e-01,3.494464e-04,1.449232e-06,3.508956e-04,8.327869e-04,3.872752e-04,1.570958e-03,9.980278e-01,7.884724e-04,7.754335e+00,2.797271e-01
7.838814e+02,3.800000e+02,-3.017524e+01,-1.208980e-03,8.822085e+01,7.480413e-04,9.983298e-01,1.320785e-04,1.538480e-06,1.336169e-04,7.480413e-04,3.969150e-04,1.278573e-03,9.983298e-01,7.885435e-04,7.947389e+00,2.866913e-01
7.838814e+02,3.892308e+02,-3.090825e+01,-1.238348e-03,9.036387e+01,7.730447e-04,9.982885e-01,1.486513e-04,1.199481e-06,1.498507e-04,7.730447e-04,4.065547e-04,1.329450e-03,9.982885e-01,7.885685e-04,8.140443e+00,2.936554e-01
7.838814e+02,3.984615e+02,-3.164125e+01,-1.267716e-03,9.250688e+01,1.135352e-03,9.977597e-01,3.154591e-04,1.252056e-06,3.167112e-04,1.135352e-03,4.161943e-04,1.868258e-03,9.977597e-01,7.882412e-04,8.333497e+00,3.006196e-01
7.838814e+02,4.076923e+02,-3.237425e+01,-1.297084e-03,9.464990e+01,9.980329e-04,9.979828e-01,2.294272e-04,1.433723e-06,2.308610e-04,9.980329e-04,4.258339e-04,1.654728e-03,9.979828e-01,7.883205e-04,8.526551e+00,3.075837e-01
7.838814e+02,4.169231e+02,-3.310725e+01,-1.326452e-03,9.679292e+01,6.286575e-04,9.984740e-01,1.073945e-04,1.290257e-06,1.086848e-04,6.286575e-04,4.354733e-04,1.172816e-03,9.984740e-01,7.886592e-04,8.719605e+00,3.145479e-01
7.838814e+02,4.261538e+02,-3.384025e+01,-1.355820e-03,9.893593e+01,6.436208e-04,9.984032e-01,1.633905e-04,1.057648e-06,1.644482e-04,6.436208e-04,4.451126e-04,1.253182e-03,9.984032e-01,7.886890e-04,8.912659e+00,3.215121e-01
7.838814e+02,4.353846e+02,-3.457326e+01,-1.385188e-03,1.010790e+02,9.190264e-04,9.979940e-01,2.975032e-04,9.855542e-07,2.984887e-04,9.190264e-04,4.547518e-04,1.672267e-03,9.979940e-01,7.884503e-04,9.105713e+00,3.284762e-01
7.838814e+02,4.446154e+02,-3.530626e+01,-1.414556e-03,1.032220e+02,1.063924e-03,9.977848e-01,3.619081e-04,1.044734e-06,3.629529e-04,1.063924e-03,4.643910e-04,1.891268e-03,9.977848e-01,7.882800e-04,9.298767e+00,3.354404e-01
7.838814e+02,4.538462e+02,-3.603926e+01,-1.443924e-03,1.053650e+02,9.868642e-04,9.978910e-01,3.326729e-04,1.144052e-06,3.338170e-04,9.868642e-04,4.740300e-04,1.794711e-03,9.978910e-01,7.882995e-04,9.491821e+00,3.424045e-01
7.838814e+02,4.630769e+02,-3.677226e+01,-1.473292e-03,1.075080e+02,8.130607e-04,9.981423e-01,2.549604e-04,1.200629e-06,2.561611e-04,8.130607e-04,4.836690e-04,1.552891e-03,9.981423e-01,7.884305e-04,9.684875e+00,3.493687e-01
7.838814e+02,4.723077e+02,-3.750526e+01,-1.502660e-03,1.096510e+02,6.143255e-04,9.984291e-01,1.668466e-04,1.147763e-06,1.679943e-04,6.143255e-04,4.933079e-04,1.275628e-03,9.984291e-01,7.886095e-04,9.877929e+00,3.563329e-01
7.838814e+02,4.815385e+02,-3.823827e+01,-1.532027e-03,1.117940e+02,3.948172e-04,9.987260e-01,8.937734e-05,1.021616e-06,9.039895e-05,3.948172e-04,5.029466e-04,9.881628e-04,9.987260e-01,7.888184e-04,1.007098e+01,3.632970e-01
7.838814e+02,4.907692e+02,-3.897127e+01,-1.561395e-03,1.139371e+02,2.239546e-04,9.989490e-01,3.707619e-05,9.295179e-07,3.800570e-05,2.239546e-04,5.125853e-04,7.745456e-04,9.989490e-01,7.889911e-04,1.026404e+01,3.702612e-01
7.838814e+02,5.000000e+02,-3.970427e+01,-1.590763e-03,1.160801e+02,2.030192e-04,9.989916e-01,1.543619e-05,8.963575e-07,1.633255e-05,2.030192e-04,5.222239e-04,7.415756e-04,9.989916e-01,7.890416e-04,1.045709e+01,3.772253e-01
7.839661e+02,1.400000e+02,-1.079868e+01,-4.326523e-04,3.114266e+01,1.318471e-03,9.978690e-01,1.663527e-05,7.788857e-06,2.442412e-05,1.318471e-03,1.401322e-04,1.483027e-03,9.978690e-01,7.881059e-04,2.844097e+00,1.025969e-01
7.839661e+02,1.492308e+02,-1.151068e+01,-4.611788e-04,3.319602e+01,8.328980e-04,9.983673e-01,4.248961e-06,7.060823e-06,1.130978e-05,8.328980e-04,1.493709e-04,9.935787e-04,9.983673e-01,7.884913e-04,3.031619e+00,1.093615e-01
7.839661e+02,1.584615e+02,-1.222268e+01,-4.897053e-04,3.524939e+01,3.433925e-04,9.988471e-01,1.407145e-05,6.567240e-06,2.063869e-05,3.433925e-04,1.586097e-04,5.226409e-04,9.988471e-01,7.888789e-04,3.219142e+00,1.161262e-01
7.839661e+02,1.676923e+02,-1.293468e+01,-5.182319e-04,3.730275e+01,2.385871e-04,9.989559e-01,1.048912e-05,6.094158e-06,1.658328e-05,2.385871e-04,1.678483e-04,4.230187e-04,9.989559e-01,7.889617e-04,3.406665e+00,1.228908e-01
7.839661e+02,1.769231e+02,-1.364668e+01,-5.467584e-04,3.935611e+01,8.170013e-04,9.983839e-01,5.121070e-06,5.474419e-06,1.059549e-05,8.170013e-04,1.770868e-04,1.004684e-03,9.983839e-01,7.885036e-04,3.594188e+00,1.296554e-01
7.839661e+02,1.861538e+02,-1.435868e+01,-5.752849e-04,4.140947e+01,1.560476e-03,9.976272e-01,1.963549e-05,4.797398e-06,2.443289e-05,1.560476e-03,1.863253e-04,1.771234e-03,9.976272e-01,7.879136e-04,3.781711e+00,1.364201e-01
7.839661e+02,1.953846e+02,-1.507068e+01,-6.038114e-04,4.346284e+01,1.313596e-03,9.978308e-01,6.311412e-05,4.393471e-06,6.750759e-05,1.313596e-03,1.955636e-04,1.576667e-03,9.978308e-01,7.881038e-04,3.969234e+00,1.431847e-01
7.839661e+02,2.046154e+02,-1.578268e+01,-6.323380e-04,4.551620e+01,3.773508e-04,9.986330e-01,1.964445e-04,4.337112e-06,2.007816e-04,3.773508e-04,2.048019e-04,7.829343e-04,9.986330e-01,7.888380e-04,4.156757e+00,1.499493e-01
7.839661e+02,2.138462e+02,-1.649469e+01,-6.608645e-04,4.756956e+01,8.093225e-04,9.980699e-01,3.281546e-04,4.112381e-06,3.322670e-04,8.093225e-04,2.140401e-04,1.355630e-03,9.980699e-01,7.884948e-04,4.344279e+00,1.567140e-01
7.839661e+02,2.230769e+02,-1.720669e+01,-6.893910e-04,4.962292e+01,1.563485e-03,9.973599e-01,2.851208e-04,3.549343e-06,2.886701e-04,1.563485e-03,2.232782e-04,2.075433e-03,9.973599e-01,7.879030e-04,4.531802e+00,1.634786e-01
7.839661e+02,2.323077e+02,-1.791869e+01,-7.179175e-04,5.167628e+01,4.801651e-04,9.985761e-01,1.517661e-04,3.182751e-06,1.549488e-04,4.801651e-04,2.325162e-04,8.676302e-04,9.985761e-01,7.887680e-04,4.719325e+00,1.702432e-01
7.839661e+02,2.415385e+02,-1.863069e+01,-7.464441e-04,5.372965e+01,9.041268e-04,9.983025e-01,1.985841e-06,2.931981e-06,4.917822e-06,9.041268e-04,2.417542e-04,1.150799e-03,9.983025e-01,7.884365e-04,4.906848e+00,1.770079e-01
7.839661e+02,2.507692e+02,-1.934269e+01,-7.749706e-04,5.578301e+01,1.171428e-03,9.979128e-01,1.246848e-04,2.835453e-06,1.275203e-04,1.171428e-03,2.509920e-04,1.549940e-03,9.979128e-01,7.882108e-04,5.094371e+00,1.837725e-01
7.839661e+02,2.600000e+02,-2.005469e+01,-8.034971e-04,5.783637e+01,5.356025e-04,9.983480e-01,3.249622e-04,2.767603e-06,3.277298e-04,5.356025e-04,2.602298e-04,1.123562e-03,9.983480e-01,7.887098e-04,5.281894e+00,1.905371e-01
7.839661e+02,2.692308e+02,-2.076669e+01,-8.320236e-04,5.988973e+01,1.300805e-03,9.978192e-01,8.966856e-05,2.197012e-06,9.186557e-05,1.300805e-03,2.694675e-04,1.662138e-03,9.978192e-01,7.881246e-04,5.469416e+00,1.973018e-01
7.839661e+02,2.784615e+02,-2.147869e+01,-8.605502e-04,6.194310e+01,4.280200e-04,9.986976e-01,8.308989e-05,2.462173e-06,8.555207e-05,4.280200e-04,2.787051e-04,7.922772e-04,9.986976e-01,7.888040e-04,5.656939e+00,2.040664e-01
7.839661e+02,2.876923e+02,-2.219069e+01,-8.890767e-04,6.399646e+01,1.346199e-03,9.975915e-01,2.719906e-04,2.272778e-06,2.742634e-04,1.346199e-03,2.879426e-04,1.908405e-03,9.975915e-01,7.880684e-04,5.844462e+00,2.108310e-01
7.839661e+02,2.969231e+02,-2.290269e+01,-9.176032e-04,6.604982e+01,5.582463e-04,9.986122e-01,3.889982e-05,1.976999e-06,4.087682e-05,5.582463e-04,2.971800e-04,8.963031e-04,9.986122e-01,7.887150e-04,6.031985e+00,2.175956e-01
7.839661e+02,3.061538e+02,-2.361469e+01,-9.461297e-04,6.810318e+01,1.021965e-03,9.979945e-01,1.931238e-04,2.115346e-06,1.952392e-04,1.021965e-03,3.064174e-04,1.523622e-03,9.979945e-01,7.883226e-04,6.219508e+00,2.243603e-01
7.839661e+02,3.153846e+02,-2.432669e+01,-9.746563e-04,7.015654e+01,1.047444e-03,9.980140e-01,1.485075e-04,1.727220e-06,1.502347e-04,1.047444e-03,3.156546e-04,1.513333e-03,9.980140e-01,7.883253e-04,6.407031e+00,2.311249e-01
7.839661e+02,3.246154e+02,-2.503870e+01,-1.003183e-03,7.220991e+01,5.131286e-04,9.985513e-01,1.448533e-04,1.977373e-06,1.468306e-04,5.131286e-04,3.248918e-04,9.848511e-04,9.985513e-01,7.887302e-04,6.594554e+00,2.378895e-01
7.839661e+02,3.338462e+02,-2.575070e+01,-1.031709e-03,7.426327e+01,1.160403e-03,9.978456e-01,2.041947e-04,1.577646e-06,2.057723e-04,1.160403e-03,3.341289e-04,1.700304e-03,9.978456e-01,7.882345e-04,6.782076e+00,2.446542e-01
7.839661e+02,3.430769e+02,-2.646270e+01,-1.060236e-03,7.631663e+01,9.213302e-04,9.981023e-01,1.860595e-04,1.930314e-06,1.879898e-04,9.213302e-04,3.433659e-04,1.452686e-03,9.981023e-01,7.884074e-04,6.969599e+00,2.514188e-01
7.839661e+02,3.523077e+02,-2.717470e+01,-1.088762e-03,7.836999e+01,5.472756e-04,9.984978e-01,1.647520e-04,1.468373e-06,1.662203e-04,5.472756e-04,3.526028e-04,1.066099e-03,9.984978e-01,7.887281e-04,7.157122e+00,2.581834e-01
7.839661e+02,3.615385e+02,-2.788670e+01,-1.117289e-03,8.042336e+01,9.241061e-04,9.980278e-01,2.579743e-04,1.710804e-06,2.596851e-04,9.241061e-04,3.618396e-04,1.545631e-03,9.980278e-01,7.883919e-04,7.344645e+00,2.649481e-01
7.839661e+02,3.707692e+02,-2.859870e+01,-1.145815e-03,8.247672e+01,9.806995e-04,9.981485e-01,8.103458e-05,1.411741e-06,8.244632e-05,9.806995e-04,3.710764e-04,1.434222e-03,9.981485e-01,7.883929e-04,7.532168e+00,2.717127e-01
7.839661e+02,3.800000e+02,-2.931070e+01,-1.174342e-03,8.453008e+01,1.151011e-03,9.977794e-01,2.799592e-04,1.412208e-06,2.813715e-04,1.151011e-03,3.803130e-04,1.812696e-03,9.977794e-01,7.882322e-04,7.719691e+00,2.784773e-01
7.839661e+02,3.892308e+02,-3.002270e+01,-1.202868e-03,8.658344e+01,6.820276e-04,9.982960e-01,2.317506e-04,1.669020e-06,2.334196e-04,6.820276e-04,3.895496e-04,1.304997e-03,9.982960e-01,7.885876e-04,7.907214e+00,2.852420e-01
7.839661e+02,3.984615e+02,-3.073470e+01,-1.231395e-03,8.863681e+01,4.847233e-04,9.986471e-01,7.805523e-05,1.323609e-06,7.937884e-05,4.847233e-04,3.987861e-04,9.628882e-04,9.986471e-01,7.887919e-04,8.094736e+00,2.920066e-01
7.839661e+02,4.076923e+02,-3.144670e+01,-1.259922e-03,9.069017e+01,7.931410e-04,9.980973e-01,3.198626e-04,1.196136e-06,3.210587e-04,7.931410e-04,4.080225e-04,1.522222e-03,9.980973e-01,7.885279e-04,8.282259e+00,2.987712e-01
7.839661e+02,4.169231e+02,-3.215870e+01,-1.288448e-03,9.274353e+01,9.320218e-04,9.979829e-01,2.952688e-04,1.395739e-06,2.966645e-04,9.320218e-04,4.172588e-04,1.645945e-03,9.979829e-01,7.883725e-04,8.469782e+00,3.055359e-01
7.839661e+02,4.261538e+02,-3.287070e+01,-1.316975e-03,9.479689e+01,6.884845e-04,9.983946e-01,1.269744e-04,1.364307e-06,1.283387e-04,6.884845e-04,4.264950e-04,1.243318e-03,9.983946e-01,7.885921e-04,8.657305e+00,3.123005e-01
7.839661e+02,4.353846e+02,-3.358271e+01,-1.345501e-03,9.685025e+01,6.417747e-04,9.984379e-01,1.304766e-04,1.123123e-06,1.315997e-04,6.417747e-04,4.357312e-04,1.209106e-03,9.984379e-01,7.886824e-04,8.844828e+00,3.190651e-01
7.839661e+02,4.446154e+02,-3.429471e+01,-1.374028e-03,9.890362e+01,9.639712e-04,9.980108e-01,2.357833e-04,9.864722e-07,2.367698e-04,9.639712e-04,4.449672e-04,1.645708e-03,9.980108e-01,7.884298e-04,9.032351e+00,3.258298e-01
7.839661e+02,4.538462e+02,-3.500671e+01,-1.402554e-03,1.009570e+02,1.267288e-03,9.976443e-01,2.992694e-04,1.020257e-06,3.002896e-04,1.267288e-03,4.542032e-04,2.021780e-03,9.976443e-01,7.881419e-04,9.219873e+00,3.325944e-01
7.839661e+02,4.630769e+02,-3.571871e+01,-1.431081e-03,1.030103e+02,1.266652e-03,9.976647e-01,2.794714e-04,1.098093e-06,2.805695e-04,1.266652e-03,4.634391e-04,2.010661e-03,9.976647e-01,7.880906e-04,9.407396e+00,3.393590e-01
7.839661e+02,4.723077e+02,-3.643071e+01,-1.459607e-03,1.050637e+02,1.000143e-03,9.980004e-01,2.100048e-04,1.126449e-06,2.111313e-04,1.000143e-03,4.726749e-04,1.683949e-03,9.980004e-01,7.882783e-04,9.594919e+00,3.461236e-01
7.839661e+02,4.815385e+02,-3.714271e+01,-1.488134e-03,1.071171e+02,6.514121e-04,9.984232e-01,1.356914e-04,1.102765e-06,1.367942e-04,6.514121e-04,4.819106e-04,1.270117e-03,9.984232e-01,7.885637e-04,9.782442e+00,3.528883e-01
7.839661e+02,4.907692e+02,-3.785471e+01,-1.516660e-03,1.091704e+02,3.735031e-04,9.987557e-01,8.090069e-05,1.059228e-06,8.195992e-05,3.735031e-04,4.911463e-04,9.466093e-04,9.987557e-01,7.888140e-04,9.969965e+00,3.596529e-01
7.839661e+02,5.000000e+02,-3.856671e+01,-1.545187e-03,1.112238e+02,2.310522e-04,9.989296e-01,4.940608e-05,1.012751e-06,5.041883e-05,2.310522e-04,5.003818e-04,7.818529e-04,9.989296e-01,7.889648e-04,1.015749e+01,3.664175e-01
7.840508e+02,1.400000e+02,-1.049329e+01,-4.204169e-04,2.987498e+01,7.666314e-04,9.976398e-01,7.956545e-04,9.374087e-06,8.050286e-04,7.666314e-04,1.344284e-04,1.706088e-03,9.976398e-01,7.885419e-04,2.763665e+00,9.969547e-02
7.840508e+02,1.492308e+02,-1.118516e+01,-4.481367e-04,3.184476e+01,6.866956e-04,9.978294e-01,6.867848e-04,8.474318e-06,6.952591e-04,6.866956e-04,1.432912e-04,1.525246e-03,9.978294e-01,7.886021e-04,2.945885e+00,1.062688e-01
7.840508e+02,1.584615e+02,-1.187702e+01,-4.758565e-04,3.381454e+01,4.950618e-04,9.981057e-01,6.027682e-04,7.675197e-06,6.104434e-04,4.950618e-04,1.521539e-04,1.257659e-03,9.981057e-01,7.887516e-04,3.128105e+00,1.128421e-01
7.840508e+02,1.676923e+02,-1.256889e+01,-5.035763e-04,3.578432e+01,2.930858e-04,9.983651e-01,5.458999e-04,6.962040e-06,5.528619e-04,2.930858e-04,1.610165e-04,1.006964e-03,9.983651e-01,7.889103e-04,3.310325e+00,1.194155e-01
7.840508e+02,1.769231e+02,-1.326075e+01,-5.312961e-04,3.775410e+01,2.708388e-04,9.984453e-01,4.886382e-04,6.273919e-06,4.949121e-04,2.708388e-04,1.698790e-04,9.356299e-04,9.984453e-01,7.889280e-04,3.492544e+00,1.259888e-01
7.840508e+02,1.861538e+02,-1.395262e+01,-5.590158e-04,3.972388e+01,6.305248e-04,9.981851e-01,3.902317e-04,5.534345e-06,3.957661e-04,6.305248e-04,1.787415e-04,1.205032e-03,9.981851e-01,7.886455e-04,3.674764e+00,1.325621e-01
7.840508e+02,1.953846e+02,-1.464448e+01,-5.867356e-04,4.169366e+01,1.283815e-03,9.976799e-01,2.434214e-04,4.739295e-06,2.481606e-04,1.283815e-03,1.876038e-04,1.719579e-03,9.976799e-01,7.881326e-04,3.856984e+00,1.391354e-01
7.840508e+02,2.046154e+02,-1.533635e+01,-6.144554e-04,4.366343e+01,1.610159e-03,9.974955e-01,1.023793e-04,4.052263e-06,1.064315e-04,1.610159e-03,1.964662e-04,1.913056e-03,9.974955e-01,7.878782e-04,4.039203e+00,1.457088e-01
7.840508e+02,2.138462e+02,-1.602822e+01,-6.421752e-04,4.563321e+01,1.069853e-03,9.981295e-01,8.599528e-06,3.723196e-06,1.232272e-05,1.069853e-03,2.053284e-04,1.287504e-03,9.981295e-01,7.883043e-04,4.221423e+00,1.522821e-01
7.840508e+02,2.230769e+02,-1.672008e+01,-6.698950e-04,4.760299e+01,3.386875e-04,9.988070e-01,6.170828e-05,3.769300e-06,6.547758e-05,3.386875e-04,2.141905e-04,6.183556e-04,9.988070e-01,7.888742e-04,4.403643e+00,1.588554e-01
7.840508e+02,2.323077e+02,-1.741195e+01,-6.976148e-04,4.957277e+01,7.737270e-04,9.981630e-01,2.710076e-04,3.725050e-06,2.747326e-04,7.737270e-04,2.230526e-04,1.271512e-03,9.981630e-01,7.885227e-04,4.585862e+00,1.654287e-01
7.840508e+02,2.415385e+02,-1.810381e+01,-7.253346e-04,5.154255e+01,1.539494e-03,9.973933e-01,2.760308e-04,3.225946e-06,2.792567e-04,1.539494e-03,2.319146e-04,2.050666e-03,9.973933e-01,7.879209e-04,4.768082e+00,1.720021e-01
7.840508e+02,2.507692e+02,-1.879568e+01,-7.530544e-04,5.351233e+01,6.635094e-04,9.984406e-01,1.044298e-04,2.806230e-06,1.072360e-04,6.635094e-04,2.407765e-04,1.011522e-03,9.984406e-01,7.886252e-04,4.950302e+00,1.785754e-01
7.840508e+02,2.600000e+02,-1.948754e+01,-7.807742e-04,5.548211e+01,5.840333e-04,9.985864e-01,3.799374e-05,2.853825e-06,4.084756e-05,5.840333e-04,2.496383e-04,8.745192e-04,9.985864e-01,7.886848e-04,5.132522e+00,1.851487e-01
7.840508e+02,2.692308e+02,-2.017941e+01,-8.084940e-04,5.745189e+01,1.438144e-03,9.975281e-01,2.429864e-04,2.758426e-06,2.457449e-04,1.438144e-03,2.585001e-04,1.942389e-03,9.975281e-01,7.879950e-04,5.314741e+00,1.917221e-01
7.840508e+02,2.784615e+02,-2.087127e+01,-8.362138e-04,5.942167e+01,4.598110e-04,9.985540e-01,1.950768e-04,2.361768e-06,1.974386e-04,4.598110e-04,2.673618e-04,9.246113e-04,9.985540e-01,7.887820e-04,5.496961e+00,1.982954e-01
7.840508e+02,2.876923e+02,-2.156314e+01,-8.639336e-04,6.139145e+01,1.102910e-03,9.980697e-01,3.685832e-05,2.298714e-06,3.915704e-05,1.102910e-03,2.762233e-04,1.418290e-03,9.980697e-01,7.882783e-04,5.679181e+00,2.048687e-01
7.840508e+02,2.969231e+02,-2.225500e+01,-8.916534e-04,6.336122e+01,7.829926e-04,9.981292e-01,2.969707e-04,2.295230e-06,2.992659e-04,7.829926e-04,2.850849e-04,1.367343e-03,9.981292e-01,7.885101e-04,5.861400e+00,2.114420e-01
7.840508e+02,3.061538e+02,-2.294687e+01,-9.193732e-04,6.533100e+01,9.533176e-04,9.981974e-01,5.896590e-05,1.902386e-06,6.086829e-05,9.533176e-04,2.939463e-04,1.308132e-03,9.981974e-01,7.884033e-04,6.043620e+00,2.180154e-01
7.840508e+02,3.153846e+02,-2.363874e+01,-9.470930e-04,6.730078e+01,7.948156e-04,9.982282e-01,1.863830e-04,2.110354e-06,1.884934e-04,7.948156e-04,3.028077e-04,1.286117e-03,9.982282e-01,7.885027e-04,6.225840e+00,2.245887e-01
7.840508e+02,3.246154e+02,-2.433060e+01,-9.748128e-04,6.927056e+01,1.079538e-03,9.979799e-01,1.505346e-04,1.725314e-06,1.522599e-04,1.079538e-03,3.116689e-04,1.543466e-03,9.979799e-01,7.882997e-04,6.408059e+00,2.311620e-01
7.840508e+02,3.338462e+02,-2.502247e+01,-1.002533e-03,7.124034e+01,5.918042e-04,9.984694e-01,1.481392e-04,1.959833e-06,1.500990e-04,5.918042e-04,3.205302e-04,1.062433e-03,9.984694e-01,7.886667e-04,6.590279e+00,2.377353e-01
7.840508e+02,3.430769e+02,-2.571433e+01,-1.030252e-03,7.321012e+01,1.234135e-03,9.978072e-01,1.689397e-04,1.563527e-06,1.705032e-04,1.234135e-03,3.293913e-04,1.734029e-03,9.978072e-01,7.881793e-04,6.772499e+00,2.443087e-01
7.840508e+02,3.523077e+02,-2.640620e+01,-1.057972e-03,7.517990e+01,5.727360e-04,9.984158e-01,2.209014e-04,1.922336e-06,2.228237e-04,5.727360e-04,3.382523e-04,1.133812e-03,9.984158e-01,7.886780e-04,6.954719e+00,2.508820e-01
7.840508e+02,3.615385e+02,-2.709806e+01,-1.085692e-03,7.714968e+01,8.513896e-04,9.982214e-01,1.372807e-04,1.429827e-06,1.387106e-04,8.513896e-04,3.471133e-04,1.337213e-03,9.982214e-01,7.884910e-04,7.136938e+00,2.574553e-01
7.840508e+02,3.707692e+02,-2.778993e+01,-1.113412e-03,7.911946e+01,1.190801e-03,9.977283e-01,2.909172e-04,1.759555e-06,2.926767e-04,1.190801e-03,3.559742e-04,1.839452e-03,9.977283e-01,7.881836e-04,7.319158e+00,2.640287e-01
7.840508e+02,3.800000e+02,-2.848179e+01,-1.141132e-03,8.108924e+01,4.932778e-04,9.986613e-01,5.504374e-05,1.574039e-06,5.661778e-05,4.932778e-04,3.648350e-04,9.147306e-04,9.986613e-01,7.887701e-04,7.501378e+00,2.706020e-01
7.840508e+02,3.892308e+02,-2.917366e+01,-1.168851e-03,8.305901e+01,8.545541e-04,9.980662e-01,2.894296e-04,1.339678e-06,2.907692e-04,8.545541e-04,3.736957e-04,1.519019e-03,9.980662e-01,7.884764e-04,7.683597e+00,2.771753e-01
7.840508e+02,3.984615e+02,-2.986552e+01,-1.196571e-03,8.502879e+01,1.169089e-03,9.978023e-01,2.387808e-04,1.630764e-06,2.404116e-04,1.169089e-03,3.825564e-04,1.792057e-03,9.978023e-01,7.881961e-04,7.865817e+00,2.837486e-01
7.840508e+02,4.076923e+02,-3.055739e+01,-1.224291e-03,8.699857e+01,7.502591e-04,9.983733e-01,8.645168e-05,1.427729e-06,8.787941e-05,7.502591e-04,3.914170e-04,1.229555e-03,9.983733e-01,7.885744e-04,8.048037e+00,2.903220e-01
7.840508e+02,4.169231e+02,-3.124926e+01,-1.252011e-03,8.896835e+01,7.402918e-04,9.982412e-01,2.287358e-04,1.181974e-06,2.299178e-04,7.402918e-04,4.002774e-04,1.370487e-03,9.982412e-01,7.885839e-04,8.230257e+00,2.968953e-01
7.840508e+02,4.261538e+02,-3.194112e+01,-1.279730e-03,9.093813e+01,8.509048e-04,9.980011e-01,3.582503e-04,1.341752e-06,3.595921e-04,8.509048e-04,4.091379e-04,1.619635e-03,9.980011e-01,7.884452e-04,8.412476e+00,3.034686e-01
7.840508e+02,4.353846e+02,-3.263299e+01,-1.307450e-03,9.290791e+01,7.814012e-04,9.982583e-01,1.703901e-04,1.413067e-06,1.718032e-04,7.814012e-04,4.179982e-04,1.371203e-03,9.982583e-01,7.885018e-04,8.594696e+00,3.100420e-01
7.840508e+02,4.446154e+02,-3.332485e+01,-1.335170e-03,9.487769e+01,6.833238e-04,9.984084e-01,1.184351e-04,1.216240e-06,1.196513e-04,6.833238e-04,4.268585e-04,1.229834e-03,9.984084e-01,7.886341e-04,8.776916e+00,3.166153e-01
7.840508e+02,4.538462e+02,-3.401672e+01,-1.362890e-03,9.684747e+01,9.488004e-04,9.980955e-01,1.662431e-04,1.020253e-06,1.672634e-04,9.488004e-04,4.357187e-04,1.551782e-03,9.980955e-01,7.884491e-04,8.959135e+00,3.231886e-01
7.840508e+02,4.630769e+02,-3.470858e+01,-1.390610e-03,9.881725e+01,1.305561e-03,9.976729e-01,2.323912e-04,1.002215e-06,2.333934e-04,1.305561e-03,4.445788e-04,1.983533e-03,9.976729e-01,7.881351e-04,9.141355e+00,3.297619e-01
