# distance_um=4.0
# waist_um=1.0
# t_gate_us=9.0
# delta_start_mhz=-40.0
# delta_end_mhz=40.0
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V
7.832034e+02,2.230769e+02,-2.274857e+01,-2.880917e-13,7.653143e+01,5.829644e-04,9.976284e-01,9.999185e-04,2.199709e-08,9.999405e-04,5.829644e-04,6.885457e-04,2.271451e-03,9.976284e-01,7.886548e-04,5.991393e+00,1.066112e-01
7.832034e+02,2.323077e+02,-2.368989e+01,-3.000127e-13,7.969825e+01,6.977374e-04,9.980478e-01,4.657547e-04,2.107397e-08,4.657758e-04,6.977374e-04,7.170271e-04,1.880540e-03,9.980478e-01,7.886499e-04,6.239313e+00,1.110227e-01
7.832034e+02,2.415385e+02,-2.463121e+01,-3.119337e-13,8.286507e+01,1.205996e-03,9.970314e-01,9.743898e-04,2.222012e-08,9.744121e-04,1.205996e-03,7.455076e-04,2.925916e-03,9.970314e-01,7.881640e-04,6.487233e+00,1.154341e-01
7.832034e+02,2.507692e+02,-2.557253e+01,-3.238548e-13,8.603188e+01,8.804280e-04,9.977337e-01,5.972386e-04,2.124013e-08,5.972598e-04,8.804280e-04,7.739873e-04,2.251675e-03,9.977337e-01,7.885981e-04,6.735153e+00,1.198456e-01
7.832034e+02,2.600000e+02,-2.651385e+01,-3.357758e-13,8.919870e+01,5.255142e-04,9.981322e-01,5.535228e-04,1.986663e-08,5.535427e-04,5.255142e-04,8.024662e-04,1.881523e-03,9.981322e-01,7.887305e-04,6.983072e+00,1.242571e-01
7.832034e+02,2.692308e+02,-2.745517e+01,-3.476969e-13,9.236552e+01,6.515063e-04,9.977519e-01,8.080540e-04,1.861196e-08,8.080726e-04,6.515063e-04,8.309443e-04,2.290523e-03,9.977519e-01,7.885197e-04,7.230992e+00,1.286686e-01
7.832034e+02,2.784615e+02,-2.839649e+01,-3.596179e-13,9.553234e+01,1.305284e-03,9.970568e-01,8.498894e-04,1.854046e-08,8.499079e-04,1.305284e-03,8.594215e-04,3.014614e-03,9.970568e-01,7.879881e-04,7.478912e+00,1.330801e-01
7.832034e+02,2.876923e+02,-2.933781e+01,-3.715389e-13,9.869916e+01,1.013638e-03,9.972772e-01,9.209290e-04,1.836568e-08,9.209474e-04,1.013638e-03,8.878980e-04,2.822484e-03,9.972772e-01,7.881976e-04,7.726831e+00,1.374916e-01
7.832034e+02,2.969231e+02,-3.027913e+01,-3.834600e-13,1.018660e+02,1.093345e-03,9.974011e-01,7.173954e-04,1.607323e-08,7.174114e-04,1.093345e-03,9.163736e-04,2.727130e-03,9.974011e-01,7.881868e-04,7.974751e+00,1.419031e-01
7.832034e+02,3.061538e+02,-3.122045e+01,-3.953810e-13,1.050328e+02,4.222280e-04,9.982478e-01,5.410012e-04,1.665593e-08,5.410179e-04,4.222280e-04,9.448485e-04,1.908094e-03,9.982478e-01,7.889683e-04,8.222671e+00,1.463146e-01
7.832034e+02,3.153846e+02,-3.216177e+01,-4.073020e-13,1.081996e+02,8.101434e-04,9.978007e-01,6.004494e-04,1.625511e-08,6.004656e-04,8.101434e-04,9.733225e-04,2.383932e-03,9.978007e-01,7.886656e-04,8.470591e+00,1.507261e-01
7.832034e+02,3.246154e+02,-3.310309e+01,-4.192231e-13,1.113664e+02,1.549526e-03,9.968724e-01,7.903599e-04,1.531346e-08,7.903752e-04,1.549526e-03,1.001796e-03,3.341697e-03,9.968724e-01,7.876851e-04,8.718510e+00,1.551376e-01
7.832034e+02,3.338462e+02,-3.404441e+01,-4.311441e-13,1.145332e+02,3.679958e-04,9.983607e-01,4.820806e-04,1.421431e-08,4.820948e-04,3.679958e-04,1.030268e-03,1.880359e-03,9.983607e-01,7.892039e-04,8.966430e+00,1.595491e-01
7.832034e+02,3.430769e+02,-3.498573e+01,-4.430651e-13,1.177001e+02,1.557736e-03,9.968975e-01,7.570600e-04,1.286324e-08,7.570729e-04,1.557736e-03,1.058740e-03,3.373549e-03,9.968975e-01,7.876482e-04,9.214350e+00,1.639606e-01
7.832034e+02,3.523077e+02,-3.592705e+01,-4.549862e-13,1.208669e+02,5.646852e-04,9.980662e-01,5.803662e-04,1.353815e-08,5.803798e-04,5.646852e-04,1.087210e-03,2.232275e-03,9.980662e-01,7.887090e-04,9.462270e+00,1.683721e-01
7.832034e+02,3.615385e+02,-3.686837e+01,-4.669072e-13,1.240337e+02,5.506911e-04,9.982693e-01,3.907294e-04,1.038285e-08,3.907398e-04,5.506911e-04,1.115680e-03,2.057111e-03,9.982693e-01,7.892619e-04,9.710189e+00,1.727836e-01
7.832034e+02,3.707692e+02,-3.780969e+01,-4.788282e-13,1.272005e+02,1.927949e-03,9.968348e-01,4.495356e-04,1.044417e-08,4.495460e-04,1.927949e-03,1.144150e-03,3.521645e-03,9.968348e-01,7.876717e-04,9.958109e+00,1.771951e-01
7.832034e+02,3.800000e+02,-3.875102e+01,-4.907493e-13,1.303673e+02,2.291002e-03,9.964834e-01,4.387729e-04,9.265620e-09,4.387822e-04,2.291002e-03,1.172618e-03,3.902402e-03,9.964834e-01,7.867777e-04,1.020603e+01,1.816066e-01
7.832034e+02,3.892308e+02,-3.969234e+01,-5.026703e-13,1.335342e+02,1.730986e-03,9.971311e-01,3.508374e-04,9.100664e-09,3.508465e-04,1.730986e-03,1.201085e-03,3.282918e-03,9.971311e-01,7.870887e-04,1.045395e+01,1.860181e-01
7.832034e+02,3.984615e+02,-4.063366e+01,-5.145913e-13,1.367010e+02,1.066789e-03,9.979452e-01,2.001067e-04,8.171768e-09,2.001149e-04,1.066789e-03,1.229552e-03,2.496456e-03,9.979452e-01,7.878471e-04,1.070187e+01,1.904296e-01
7.832034e+02,4.076923e+02,-4.157498e+01,-5.265124e-13,1.398678e+02,4.664849e-04,9.986749e-01,6.992286e-05,6.741094e-09,6.992961e-05,4.664849e-04,1.258018e-03,1.794433e-03,9.986749e-01,7.886849e-04,1.094979e+01,1.948411e-01
7.832034e+02,4.169231e+02,-4.251630e+01,-5.384334e-13,1.430346e+02,9.282498e-05,9.990677e-01,5.011038e-05,6.550357e-09,5.011693e-05,9.282498e-05,1.286483e-03,1.429425e-03,9.990677e-01,7.893272e-04,1.119771e+01,1.992526e-01
7.832034e+02,4.261538e+02,-4.345762e+01,-5.503544e-13,1.462014e+02,8.726989e-06,9.991418e-01,5.985060e-05,5.070478e-09,5.985567e-05,8.726989e-06,1.314948e-03,1.383530e-03,9.991418e-01,7.896623e-04,1.144563e+01,2.036641e-01
7.832034e+02,4.353846e+02,-4.439894e+01,-5.622755e-13,1.493682e+02,5.764701e-05,9.991271e-01,2.541259e-05,4.883061e-09,2.541747e-05,5.764701e-05,1.343411e-03,1.426475e-03,9.991271e-01,7.898055e-04,1.169355e+01,2.080756e-01
7.832034e+02,4.446154e+02,-4.534026e+01,-5.741965e-13,1.525351e+02,2.280429e-04,9.989708e-01,1.136792e-05,3.917328e-09,1.137184e-05,2.280429e-04,1.371874e-03,1.611288e-03,9.989708e-01,7.897775e-04,1.194147e+01,2.124871e-01
7.832034e+02,4.538462e+02,-4.628158e+01,-5.861176e-13,1.557019e+02,4.184489e-04,9.987587e-01,3.318306e-05,3.421716e-09,3.318648e-05,4.184489e-04,1.400336e-03,1.851971e-03,9.987587e-01,7.896743e-04,1.218939e+01,2.168986e-01
7.832034e+02,4.630769e+02,-4.722290e+01,-5.980386e-13,1.588687e+02,6.339552e-04,9.985590e-01,1.757497e-05,3.000687e-09,1.757797e-05,6.339552e-04,1.428797e-03,2.080330e-03,9.985590e-01,7.895065e-04,1.243731e+01,2.213101e-01
7.832034e+02,4.723077e+02,-4.816422e+01,-6.099596e-13,1.620355e+02,8.831278e-04,9.983166e-01,1.094072e-05,2.277508e-09,1.094299e-05,8.831278e-04,1.457257e-03,2.351328e-03,9.983166e-01,7.892804e-04,1.268523e+01,2.257215e-01
7.832034e+02,4.815385e+02,-4.910554e+01,-6.218807e-13,1.652023e+02,1.070381e-03,9.981107e-01,2.988387e-05,2.184900e-09,2.988605e-05,1.070381e-03,1.485716e-03,2.585983e-03,9.981107e-01,7.890825e-04,1.293315e+01,2.301330e-01
7.832034e+02,4.907692e+02,-5.004686e+01,-6.338017e-13,1.683691e+02,1.293675e-03,9.979078e-01,9.646248e-06,1.510413e-09,9.647758e-06,1.293675e-03,1.514175e-03,2.817497e-03,9.979078e-01,7.888409e-04,1.318107e+01,2.345445e-01
7.832034e+02,5.000000e+02,-5.098818e+01,-6.457227e-13,1.715360e+02,1.479375e-03,9.977140e-01,1.800339e-05,1.438884e-09,1.800482e-05,1.479375e-03,1.542633e-03,3.040013e-03,9.977140e-01,7.886210e-04,1.342899e+01,2.389560e-01
7.832881e+02,1.400000e+02,-1.380884e+01,-1.748775e-13,4.549973e+01,3.239250e-04,9.975453e-01,1.341739e-03,2.392921e-08,1.341763e-03,3.239250e-04,4.094138e-04,2.075102e-03,9.975453e-01,7.889795e-04,3.636897e+00,6.471512e-02
7.832881e+02,1.492308e+02,-1.471932e+01,-1.864078e-13,4.849972e+01,9.670392e-04,9.978901e-01,3.545325e-04,2.131366e-08,3.545538e-04,9.670392e-04,4.364022e-04,1.757995e-03,9.978901e-01,7.883425e-04,3.876692e+00,6.898206e-02
7.832881e+02,1.584615e+02,-1.562979e+01,-1.979382e-13,5.149970e+01,1.627839e-03,9.967528e-01,8.315020e-04,2.110696e-08,8.315231e-04,1.627839e-03,4.633899e-04,2.922752e-03,9.967528e-01,7.878763e-04,4.116488e+00,7.324899e-02
7.832881e+02,1.676923e+02,-1.654026e+01,-2.094686e-13,5.449968e+01,1.503691e-03,9.965613e-01,1.146924e-03,2.396690e-08,1.146948e-03,1.503691e-03,4.903769e-04,3.141015e-03,9.965613e-01,7.880388e-04,4.356283e+00,7.751592e-02
7.832881e+02,1.769231e+02,-1.745073e+01,-2.209990e-13,5.749966e+01,1.267104e-03,9.969712e-01,9.734459e-04,2.533872e-08,9.734712e-04,1.267104e-03,5.173631e-04,2.757938e-03,9.969712e-01,7.882157e-04,4.596078e+00,8.178285e-02
7.832881e+02,1.861538e+02,-1.836121e+01,-2.325294e-13,6.049965e+01,1.345566e-03,9.970396e-01,8.266143e-04,2.572142e-08,8.266400e-04,1.345566e-03,5.443486e-04,2.716555e-03,9.970396e-01,7.881472e-04,4.835874e+00,8.604978e-02
7.832881e+02,1.953846e+02,-1.927168e+01,-2.440598e-13,6.349963e+01,1.440695e-03,9.969320e-01,8.391646e-04,2.550007e-08,8.391901e-04,1.440695e-03,5.713334e-04,2.851218e-03,9.969320e-01,7.881021e-04,5.075669e+00,9.031671e-02
7.832881e+02,2.046154e+02,-2.018215e+01,-2.555901e-13,6.649961e+01,8.408299e-04,9.973231e-01,1.047477e-03,2.418168e-08,1.047501e-03,8.408299e-04,5.983174e-04,2.486649e-03,9.973231e-01,7.885894e-04,5.315465e+00,9.458364e-02
7.832881e+02,2.138462e+02,-2.109263e+01,-2.671205e-13,6.949959e+01,7.044874e-04,9.975544e-01,9.525274e-04,2.150457e-08,9.525489e-04,7.044874e-04,6.253008e-04,2.282337e-03,9.975544e-01,7.885736e-04,5.555260e+00,9.885057e-02
7.832881e+02,2.230769e+02,-2.200310e+01,-2.786509e-13,7.249958e+01,1.063405e-03,9.976513e-01,4.969539e-04,2.057951e-08,4.969745e-04,1.063405e-03,6.522834e-04,2.212663e-03,9.976513e-01,7.882763e-04,5.795055e+00,1.031175e-01
7.832881e+02,2.323077e+02,-2.291357e+01,-2.901813e-13,7.549956e+01,5.859919e-04,9.976722e-01,9.529555e-04,2.329426e-08,9.529788e-04,5.859919e-04,6.792652e-04,2.218236e-03,9.976722e-01,7.887928e-04,6.034851e+00,1.073844e-01
7.832881e+02,2.415385e+02,-2.382405e+01,-3.017117e-13,7.849954e+01,7.917816e-04,9.977733e-01,6.464780e-04,2.065521e-08,6.464987e-04,7.917816e-04,7.062464e-04,2.144527e-03,9.977733e-01,7.884564e-04,6.274646e+00,1.116514e-01
7.832881e+02,2.507692e+02,-2.473452e+01,-3.132421e-13,8.149952e+01,1.369675e-03,9.969077e-01,9.344761e-04,2.356210e-08,9.344996e-04,1.369675e-03,7.332268e-04,3.037402e-03,9.969077e-01,7.881384e-04,6.514441e+00,1.159183e-01
7.832881e+02,2.600000e+02,-2.564499e+01,-3.247724e-13,8.449951e+01,6.351800e-04,9.980466e-01,5.294712e-04,2.220090e-08,5.294934e-04,6.351800e-04,7.602065e-04,1.924880e-03,9.980466e-01,7.887573e-04,6.754237e+00,1.201852e-01
7.832881e+02,2.692308e+02,-2.655547e+01,-3.363028e-13,8.749949e+01,5.918116e-04,9.980577e-01,5.617967e-04,1.935682e-08,5.618160e-04,5.918116e-04,7.871854e-04,1.940813e-03,9.980577e-01,7.886349e-04,6.994032e+00,1.244522e-01
7.832881e+02,2.784615e+02,-2.746594e+01,-3.478332e-13,9.049947e+01,7.720635e-04,9.976348e-01,8.046619e-04,1.829394e-08,8.046802e-04,7.720635e-04,8.141636e-04,2.390907e-03,9.976348e-01,7.884220e-04,7.233828e+00,1.287191e-01
7.832881e+02,2.876923e+02,-2.837641e+01,-3.593636e-13,9.349946e+01,1.000425e-03,9.973515e-01,8.598639e-04,1.784101e-08,8.598817e-04,1.000425e-03,8.411411e-04,2.701448e-03,9.973515e-01,7.882265e-04,7.473623e+00,1.329860e-01
7.832881e+02,2.969231e+02,-2.928689e+01,-3.708940e-13,9.649944e+01,1.267994e-03,9.971630e-01,7.809700e-04,1.738140e-08,7.809874e-04,1.267994e-03,8.681179e-04,2.917099e-03,9.971630e-01,7.880167e-04,7.713418e+00,1.372530e-01
7.832881e+02,3.061538e+02,-3.019736e+01,-3.824244e-13,9.949942e+01,9.468136e-04,9.975588e-01,7.060118e-04,1.685101e-08,7.060287e-04,9.468136e-04,8.950939e-04,2.547936e-03,9.975588e-01,7.883788e-04,7.953214e+00,1.415199e-01
7.832881e+02,3.153846e+02,-3.110783e+01,-3.939547e-13,1.024994e+02,3.232340e-04,9.984262e-01,4.614256e-04,1.732144e-08,4.614430e-04,3.232340e-04,9.220693e-04,1.706746e-03,9.984262e-01,7.891159e-04,8.193009e+00,1.457868e-01
7.832881e+02,3.246154e+02,-3.201831e+01,-4.054851e-13,1.054994e+02,1.055176e-03,9.974066e-01,7.498344e-04,1.778090e-08,7.498521e-04,1.055176e-03,9.490438e-04,2.754072e-03,9.974066e-01,7.883284e-04,8.432805e+00,1.500538e-01
7.832881e+02,3.338462e+02,-3.292878e+01,-4.170155e-13,1.084994e+02,9.474918e-04,9.974344e-01,8.298449e-04,1.445977e-08,8.298593e-04,9.474918e-04,9.760177e-04,2.753369e-03,9.974344e-01,7.882803e-04,8.672600e+00,1.543207e-01
7.832881e+02,3.430769e+02,-3.383925e+01,-4.285459e-13,1.114994e+02,6.042736e-04,9.980446e-01,5.622506e-04,1.437191e-08,5.622650e-04,6.042736e-04,1.002991e-03,2.169529e-03,9.980446e-01,7.888890e-04,8.912395e+00,1.585876e-01
7.832881e+02,3.523077e+02,-3.474972e+01,-4.400763e-13,1.144993e+02,1.334214e-03,9.972163e-01,6.614584e-04,1.233669e-08,6.614707e-04,1.334214e-03,1.029963e-03,3.025648e-03,9.972163e-01,7.880306e-04,9.152191e+00,1.628545e-01
7.832881e+02,3.615385e+02,-3.566020e+01,-4.516066e-13,1.174993e+02,8.792184e-04,9.976985e-01,6.340691e-04,1.317733e-08,6.340823e-04,8.792184e-04,1.056935e-03,2.570236e-03,9.976985e-01,7.882254e-04,9.391986e+00,1.671215e-01
7.832881e+02,3.707692e+02,-3.657067e+01,-4.631370e-13,1.204993e+02,1.696744e-04,9.986699e-01,3.709493e-04,1.167979e-08,3.709610e-04,1.696744e-04,1.083906e-03,1.624541e-03,9.986699e-01,7.895099e-04,9.631782e+00,1.713884e-01
7.832881e+02,3.800000e+02,-3.748114e+01,-4.746674e-13,1.234993e+02,1.313882e-03,9.973880e-01,5.097093e-04,1.060381e-08,5.097199e-04,1.313882e-03,1.110876e-03,2.934478e-03,9.973880e-01,7.884045e-04,9.871577e+00,1.756553e-01
7.832881e+02,3.892308e+02,-3.839162e+01,-4.861978e-13,1.264993e+02,2.367624e-03,9.964167e-01,4.287174e-04,1.004351e-08,4.287274e-04,2.367624e-03,1.137846e-03,3.934197e-03,9.964167e-01,7.869018e-04,1.011137e+01,1.799223e-01
7.832881e+02,3.984615e+02,-3.930209e+01,-4.977282e-13,1.294992e+02,2.218121e-03,9.967131e-01,2.820476e-04,9.098347e-09,2.820567e-04,2.218121e-03,1.164814e-03,3.664992e-03,9.967131e-01,7.866954e-04,1.035117e+01,1.841892e-01
7.832881e+02,4.076923e+02,-4.021256e+01,-5.092586e-13,1.324992e+02,1.466206e-03,9.975801e-01,1.662940e-04,7.979600e-09,1.663019e-04,1.466206e-03,1.191782e-03,2.824290e-03,9.975801e-01,7.873946e-04,1.059096e+01,1.884561e-01
7.832881e+02,4.169231e+02,-4.112304e+01,-5.207889e-13,1.354992e+02,7.353237e-04,9.983848e-01,9.160464e-05,7.107966e-09,9.161175e-05,7.353237e-04,1.218750e-03,2.045685e-03,9.983848e-01,7.882928e-04,1.083076e+01,1.927231e-01
7.832881e+02,4.261538e+02,-4.203351e+01,-5.323193e-13,1.384992e+02,2.562156e-04,9.989061e-01,4.869183e-05,6.537057e-09,4.869837e-05,2.562156e-04,1.245716e-03,1.550630e-03,9.989061e-01,7.890273e-04,1.107055e+01,1.969900e-01
7.832881e+02,4.353846e+02,-4.294398e+01,-5.438497e-13,1.414992e+02,3.640664e-05,9.991480e-01,2.608212e-05,6.036503e-09,2.608815e-05,3.640664e-05,1.272682e-03,1.335177e-03,9.991480e-01,7.895040e-04,1.131035e+01,2.012569e-01
7.832881e+02,4.446154e+02,-4.385446e+01,-5.553801e-13,1.444992e+02,1.320115e-05,9.991820e-01,1.500189e-05,5.381506e-09,1.500727e-05,1.320115e-05,1.299647e-03,1.327856e-03,9.991820e-01,7.897452e-04,1.155014e+01,2.055239e-01
7.832881e+02,4.538462e+02,-4.476493e+01,-5.669105e-13,1.474991e+02,1.183061e-04,9.990817e-01,1.018964e-05,4.548890e-09,1.019419e-05,1.183061e-04,1.326612e-03,1.455112e-03,9.990817e-01,7.898070e-04,1.178994e+01,2.097908e-01
7.832881e+02,4.630769e+02,-4.567540e+01,-5.784409e-13,1.504991e+02,2.960913e-04,9.989050e-01,9.205390e-06,3.703849e-09,9.209094e-06,2.960913e-04,1.353575e-03,1.658876e-03,9.989050e-01,7.897463e-04,1.202974e+01,2.140577e-01
7.832881e+02,4.723077e+02,-4.658588e+01,-5.899712e-13,1.534991e+02,5.060844e-04,9.986931e-01,1.124853e-05,3.037411e-09,1.125157e-05,5.060844e-04,1.380538e-03,1.897874e-03,9.986931e-01,7.896096e-04,1.226953e+01,2.183247e-01
7.832881e+02,4.815385e+02,-4.749635e+01,-6.015016e-13,1.564991e+02,7.219481e-04,9.984728e-01,1.584434e-05,2.612815e-09,1.584695e-05,7.219481e-04,1.407500e-03,2.145295e-03,9.984728e-01,7.894311e-04,1.250933e+01,2.225916e-01
7.832881e+02,4.907692e+02,-4.840682e+01,-6.130320e-13,1.594991e+02,9.298277e-04,9.982591e-01,2.179581e-05,2.340084e-09,2.179815e-05,9.298277e-04,1.434462e-03,2.386088e-03,9.982591e-01,7.892324e-04,1.274912e+01,2.268585e-01
7.832881e+02,5.000000e+02,-4.931729e+01,-6.245624e-13,1.624991e+02,1.125713e-03,9.980584e-01,2.689440e-05,2.073976e-09,2.689648e-05,1.125713e-03,1.461423e-03,2.614032e-03,9.980584e-01,7.890250e-04,1.298892e+01,2.311254e-01
7.833729e+02,1.400000e+02,-1.336526e+01,-1.692598e-13,4.317428e+01,1.353645e-03,9.969315e-01,9.267198e-04,2.202952e-08,9.267419e-04,1.353645e-03,3.884930e-04,2.668880e-03,9.969315e-01,7.881297e-04,3.520068e+00,6.263627e-02
7.833729e+02,1.492308e+02,-1.424648e+01,-1.804198e-13,4.602094e+01,9.624080e-04,9.973285e-01,9.206384e-04,2.461616e-08,9.206630e-04,9.624080e-04,4.141027e-04,2.297174e-03,9.973285e-01,7.884203e-04,3.752160e+00,6.676613e-02
7.833729e+02,1.584615e+02,-1.512771e+01,-1.915798e-13,4.886759e+01,1.079085e-03,9.977811e-01,3.514988e-04,2.313506e-08,3.515219e-04,1.079085e-03,4.397116e-04,1.870319e-03,9.977811e-01,7.882434e-04,3.984253e+00,7.089599e-02
7.833729e+02,1.676923e+02,-1.600894e+01,-2.027398e-13,5.171425e+01,3.168216e-04,9.981706e-01,7.236627e-04,2.254766e-08,7.236852e-04,3.168216e-04,4.653199e-04,1.505827e-03,9.981706e-01,7.889044e-04,4.216345e+00,7.502586e-02
7.833729e+02,1.769231e+02,-1.689016e+01,-2.138998e-13,5.456090e+01,1.314719e-03,9.968745e-01,1.022595e-03,2.302117e-08,1.022618e-03,1.314719e-03,4.909276e-04,2.828265e-03,9.968745e-01,7.881559e-04,4.448437e+00,7.915572e-02
7.833729e+02,1.861538e+02,-1.777139e+01,-2.250598e-13,5.740756e+01,1.613546e-03,9.965691e-01,1.029413e-03,2.283114e-08,1.029436e-03,1.613546e-03,5.165346e-04,3.159517e-03,9.965691e-01,7.879228e-04,4.680530e+00,8.328558e-02
7.833729e+02,1.953846e+02,-1.865261e+01,-2.362198e-13,6.025421e+01,1.385808e-03,9.968679e-01,9.582131e-04,2.188642e-08,9.582350e-04,1.385808e-03,5.421409e-04,2.886184e-03,9.968679e-01,7.880747e-04,4.912622e+00,8.741545e-02
7.833729e+02,2.046154e+02,-1.953384e+01,-2.473798e-13,6.310087e+01,1.226516e-03,9.972751e-01,7.102224e-04,2.085790e-08,7.102433e-04,1.226516e-03,5.677466e-04,2.504506e-03,9.972751e-01,7.881335e-04,5.144715e+00,9.154531e-02
7.833729e+02,2.138462e+02,-2.041506e+01,-2.585398e-13,6.594753e+01,1.143862e-03,9.976108e-01,4.571356e-04,2.161549e-08,4.571572e-04,1.143862e-03,5.933516e-04,2.194370e-03,9.976108e-01,7.881960e-04,5.376807e+00,9.567518e-02
7.833729e+02,2.230769e+02,-2.129629e+01,-2.696997e-13,6.879418e+01,1.288030e-03,9.971922e-01,7.315102e-04,2.451059e-08,7.315347e-04,1.288030e-03,6.189560e-04,2.638520e-03,9.971922e-01,7.882380e-04,5.608899e+00,9.980504e-02
7.833729e+02,2.323077e+02,-2.217752e+01,-2.808597e-13,7.164084e+01,7.468895e-04,9.974698e-01,9.947497e-04,2.258280e-08,9.947723e-04,7.468895e-04,6.445597e-04,2.386222e-03,9.974698e-01,7.885378e-04,5.840992e+00,1.039349e-01
7.833729e+02,2.415385e+02,-2.305874e+01,-2.920197e-13,7.448749e+01,4.962436e-04,9.982045e-01,5.104228e-04,2.356227e-08,5.104464e-04,4.962436e-04,6.701628e-04,1.676853e-03,9.982045e-01,7.888144e-04,6.073084e+00,1.080648e-01
7.833729e+02,2.507692e+02,-2.393997e+01,-3.031797e-13,7.733415e+01,1.328141e-03,9.969906e-01,8.932132e-04,2.155040e-08,8.932347e-04,1.328141e-03,6.957652e-04,2.917141e-03,9.969906e-01,7.880427e-04,6.305177e+00,1.121946e-01
7.833729e+02,2.600000e+02,-2.482119e+01,-3.143397e-13,8.018080e+01,5.367655e-04,9.978526e-01,8.217533e-04,2.276256e-08,8.217760e-04,5.367655e-04,7.213669e-04,2.079908e-03,9.978526e-01,7.888486e-04,6.537269e+00,1.163245e-01
7.833729e+02,2.692308e+02,-2.570242e+01,-3.254997e-13,8.302746e+01,7.648183e-04,9.979471e-01,4.994142e-04,1.983589e-08,4.994340e-04,7.648183e-04,7.469680e-04,2.011220e-03,9.979471e-01,7.886093e-04,6.769361e+00,1.204544e-01
7.833729e+02,2.784615e+02,-2.658364e+01,-3.366597e-13,8.587412e+01,1.022567e-03,9.975692e-01,6.199569e-04,1.840543e-08,6.199753e-04,1.022567e-03,7.725685e-04,2.415111e-03,9.975692e-01,7.882769e-04,7.001454e+00,1.245842e-01
7.833729e+02,2.876923e+02,-2.746487e+01,-3.478197e-13,8.872077e+01,7.572783e-04,9.976492e-01,8.050324e-04,1.831825e-08,8.050507e-04,7.572783e-04,7.981682e-04,2.360497e-03,9.976492e-01,7.884339e-04,7.233546e+00,1.287141e-01
7.833729e+02,2.969231e+02,-2.834610e+01,-3.589797e-13,9.156743e+01,6.979447e-04,9.976324e-01,8.811991e-04,1.828432e-08,8.812174e-04,6.979447e-04,8.237674e-04,2.402929e-03,9.976324e-01,7.884676e-04,7.465639e+00,1.328439e-01
7.833729e+02,3.061538e+02,-2.922732e+01,-3.701396e-13,9.441408e+01,6.768904e-04,9.977351e-01,7.995266e-04,1.787295e-08,7.995445e-04,6.768904e-04,8.493658e-04,2.325801e-03,9.977351e-01,7.885143e-04,7.697731e+00,1.369738e-01
7.833729e+02,3.153846e+02,-3.010855e+01,-3.812996e-13,9.726074e+01,4.586156e-04,9.981763e-01,5.762294e-04,1.748808e-08,5.762469e-04,4.586156e-04,8.749637e-04,1.909826e-03,9.981763e-01,7.888549e-04,7.929823e+00,1.411037e-01
7.833729e+02,3.246154e+02,-3.098977e+01,-3.924596e-13,1.001074e+02,3.445784e-04,9.983696e-01,4.967032e-04,1.802810e-08,4.967212e-04,3.445784e-04,9.005608e-04,1.741860e-03,9.983696e-01,7.891051e-04,8.161916e+00,1.452335e-01
7.833729e+02,3.338462e+02,-3.187100e+01,-4.036196e-13,1.029541e+02,1.039439e-03,9.972767e-01,8.956862e-04,1.736739e-08,8.957036e-04,1.039439e-03,9.261573e-04,2.861300e-03,9.972767e-01,7.882001e-04,8.394008e+00,1.493634e-01
7.833729e+02,3.430769e+02,-3.275223e+01,-4.147796e-13,1.058007e+02,1.068733e-03,9.975088e-01,6.341357e-04,1.417169e-08,6.341499e-04,1.068733e-03,9.517532e-04,2.654636e-03,9.975088e-01,7.883667e-04,8.626101e+00,1.534933e-01
7.833729e+02,3.523077e+02,-3.363345e+01,-4.259396e-13,1.086474e+02,7.674147e-04,9.978488e-01,5.951765e-04,1.482100e-08,5.951914e-04,7.674147e-04,9.773483e-04,2.339954e-03,9.978488e-01,7.885523e-04,8.858193e+00,1.576231e-01
7.833729e+02,3.615385e+02,-3.451468e+01,-4.370996e-13,1.114940e+02,9.511187e-04,9.977196e-01,5.406701e-04,1.233387e-08,5.406824e-04,9.511187e-04,1.002943e-03,2.494744e-03,9.977196e-01,7.885667e-04,9.090285e+00,1.617530e-01
7.833729e+02,3.707692e+02,-3.539590e+01,-4.482596e-13,1.143407e+02,1.489117e-03,9.970598e-01,6.635124e-04,1.307734e-08,6.635255e-04,1.489117e-03,1.028537e-03,3.181179e-03,9.970598e-01,7.876023e-04,9.322378e+00,1.658829e-01
7.833729e+02,3.800000e+02,-3.627713e+01,-4.594196e-13,1.171873e+02,2.362098e-04,9.985231e-01,4.514420e-04,1.234302e-08,4.514543e-04,2.362098e-04,1.054130e-03,1.741794e-03,9.985231e-01,7.892837e-04,9.554470e+00,1.700127e-01
7.833729e+02,3.892308e+02,-3.715835e+01,-4.705796e-13,1.200340e+02,7.304769e-04,9.980389e-01,4.415451e-04,1.080343e-08,4.415560e-04,7.304769e-04,1.079723e-03,2.251755e-03,9.980389e-01,7.890499e-04,9.786562e+00,1.741426e-01
