# distance_um=4.5
# waist_um=2.0
# t_gate_us=9
# delta_start_mhz=-80
# delta_end_mhz=80
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# rabi_420_hz=135000000.0
# rabi_1013_hz=135000000.0
# Delta_hz=2400000000.0
# ac_stark_peak_mhz=1.8984375
# ac_stark_off=False
# sweep_delta_min_mhz=80.0
# sweep_delta_max_mhz=80.0
# n_delta=1
# sweep_tgate_min_us=9.0
# sweep_tgate_max_us=9.0
# n_tgate=1
# fix_wl=None
# fix_power_uw=None
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V,delta_half_mhz,t_gate_us
7.832034e+02,1.953846e+02,-1.992461e+01,-7.982855e-04,6.703098e+01,6.987000e-06,9.981528e-01,5.402801e-04,5.102249e-04,1.050505e-03,6.987000e-06,6.030969e-04,1.660589e-03,9.981528e-01,7.896672e-04,5.247634e+00,1.893013e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.046154e+02,-2.086593e+01,-8.359997e-04,7.019780e+01,5.068700e-06,9.982562e-01,4.895952e-04,4.595498e-04,9.491450e-04,5.068700e-06,6.315806e-04,1.585794e-03,9.982562e-01,7.896176e-04,5.495554e+00,1.982446e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.138462e+02,-2.180725e+01,-8.737140e-04,7.336461e+01,1.319824e-05,9.982884e-01,4.868410e-04,4.219343e-04,9.087753e-04,1.319824e-05,6.600636e-04,1.582037e-03,9.982884e-01,7.895776e-04,5.743474e+00,2.071880e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.230769e+02,-2.274857e+01,-9.114283e-04,7.653143e+01,3.143584e-06,9.983003e-01,5.185021e-04,3.884541e-04,9.069562e-04,3.143584e-06,6.885457e-04,1.598645e-03,9.983003e-01,7.895564e-04,5.991393e+00,2.161314e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.323077e+02,-2.368989e+01,-9.491426e-04,7.969825e+01,1.242816e-05,9.983272e-01,5.213472e-04,3.495445e-04,8.708918e-04,1.242816e-05,7.170271e-04,1.600347e-03,9.983272e-01,7.895145e-04,6.239313e+00,2.250747e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.415385e+02,-2.463121e+01,-9.868568e-04,8.286507e+01,4.385025e-06,9.985134e-01,3.928775e-04,2.998877e-04,6.927653e-04,4.385025e-06,7.455076e-04,1.442658e-03,9.985134e-01,7.894634e-04,6.487233e+00,2.340181e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.507692e+02,-2.557253e+01,-1.024571e-03,8.603188e+01,5.886567e-06,9.987798e-01,1.872729e-04,2.376919e-04,4.249648e-04,5.886567e-06,7.739873e-04,1.204839e-03,9.987798e-01,7.893837e-04,6.735153e+00,2.429615e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.600000e+02,-2.651385e+01,-1.062285e-03,8.919870e+01,1.181962e-05,9.987510e-01,2.386021e-04,2.091964e-04,4.477985e-04,1.181962e-05,8.024662e-04,1.262084e-03,9.987510e-01,7.893559e-04,6.983072e+00,2.519048e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.692308e+02,-2.745517e+01,-1.100000e-03,9.236552e+01,6.296274e-06,9.984802e-01,4.909312e-04,2.331866e-04,7.241178e-04,6.296274e-06,8.309443e-04,1.561358e-03,9.984802e-01,7.894056e-04,7.230992e+00,2.608482e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.784615e+02,-2.839649e+01,-1.137714e-03,9.553234e+01,2.561364e-06,9.987578e-01,2.683425e-04,1.820052e-04,4.503477e-04,2.561364e-06,8.594215e-04,1.312331e-03,9.987578e-01,7.893372e-04,7.478912e+00,2.697916e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.876923e+02,-2.933781e+01,-1.175428e-03,9.869916e+01,8.363524e-06,9.987425e-01,3.057651e-04,1.540427e-04,4.598077e-04,8.363524e-06,8.878980e-04,1.356069e-03,9.987425e-01,7.893093e-04,7.726831e+00,2.787349e-01,8.000000e+01,9.000000e+00
7.832034e+02,2.969231e+02,-3.027913e+01,-1.213142e-03,1.018660e+02,9.281956e-06,9.986356e-01,3.988958e-04,1.669038e-04,5.657996e-04,9.281956e-06,9.163736e-04,1.491455e-03,9.986356e-01,7.893292e-04,7.974751e+00,2.876783e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.061538e+02,-3.122045e+01,-1.250857e-03,1.050328e+02,1.221813e-05,9.988064e-01,2.744256e-04,1.177221e-04,3.921478e-04,1.221813e-05,9.448485e-04,1.349214e-03,9.988064e-01,7.892673e-04,8.222671e+00,2.966217e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.153846e+02,-3.216177e+01,-1.288571e-03,1.081996e+02,9.933857e-06,9.987249e-01,3.499426e-04,1.259823e-04,4.759249e-04,9.933857e-06,9.733225e-04,1.459181e-03,9.987249e-01,7.892825e-04,8.470591e+00,3.055650e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.246154e+02,-3.310309e+01,-1.326285e-03,1.113664e+02,1.354533e-05,9.986832e-01,4.013550e-04,1.126725e-04,5.140275e-04,1.354533e-05,1.001796e-03,1.529369e-03,9.986832e-01,7.892750e-04,8.718510e+00,3.145084e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.338462e+02,-3.404441e+01,-1.364000e-03,1.145332e+02,8.854726e-06,9.989131e-01,2.133768e-04,7.547073e-05,2.888476e-04,8.854726e-06,1.030268e-03,1.327970e-03,9.989131e-01,7.892165e-04,8.966430e+00,3.234518e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.430769e+02,-3.498573e+01,-1.401714e-03,1.177001e+02,6.508634e-06,9.987331e-01,3.813540e-04,8.982085e-05,4.711748e-04,6.508634e-06,1.058740e-03,1.536423e-03,9.987331e-01,7.892507e-04,9.214350e+00,3.323951e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.523077e+02,-3.592705e+01,-1.439428e-03,1.208669e+02,6.706673e-06,9.986654e-01,4.464568e-04,9.213603e-05,5.385928e-04,6.706673e-06,1.087210e-03,1.632510e-03,9.986654e-01,7.892656e-04,9.462270e+00,3.413385e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.615385e+02,-3.686837e+01,-1.477142e-03,1.240337e+02,7.756428e-06,9.988047e-01,3.363270e-04,6.203343e-05,3.983604e-04,7.756428e-06,1.115680e-03,1.521797e-03,9.988047e-01,7.892222e-04,9.710189e+00,3.502819e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.707692e+02,-3.780969e+01,-1.514857e-03,1.272005e+02,1.050906e-05,9.989046e-01,2.520004e-04,4.370788e-05,2.957083e-04,1.050906e-05,1.144150e-03,1.450367e-03,9.989046e-01,7.891867e-04,9.958109e+00,3.592252e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.800000e+02,-3.875102e+01,-1.552571e-03,1.303673e+02,6.960367e-06,9.989305e-01,2.369134e-04,3.644799e-05,2.733614e-04,6.960367e-06,1.172618e-03,1.452940e-03,9.989305e-01,7.891751e-04,1.020603e+01,3.681686e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.892308e+02,-3.969234e+01,-1.590285e-03,1.335342e+02,4.193540e-06,9.989281e-01,2.471790e-04,3.140140e-05,2.785804e-04,4.193540e-06,1.201085e-03,1.483859e-03,9.989281e-01,7.891710e-04,1.045395e+01,3.771120e-01,8.000000e+01,9.000000e+00
7.832034e+02,3.984615e+02,-4.063366e+01,-1.627999e-03,1.367010e+02,8.319005e-06,9.989237e-01,2.515063e-04,2.734940e-05,2.788557e-04,8.319005e-06,1.229552e-03,1.516727e-03,9.989237e-01,7.891621e-04,1.070187e+01,3.860553e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.076923e+02,-4.157498e+01,-1.665714e-03,1.398678e+02,4.254152e-06,9.989344e-01,2.497557e-04,2.247189e-05,2.722276e-04,4.254152e-06,1.258018e-03,1.534500e-03,9.989344e-01,7.891612e-04,1.094979e+01,3.949987e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.169231e+02,-4.251630e+01,-1.703428e-03,1.430346e+02,1.103941e-05,9.989098e-01,2.697226e-04,2.023307e-05,2.899556e-04,1.103941e-05,1.286483e-03,1.587478e-03,9.989098e-01,7.891617e-04,1.119771e+01,4.039421e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.261538e+02,-4.345762e+01,-1.741142e-03,1.462014e+02,9.218559e-06,9.988322e-01,3.431247e-04,2.629591e-05,3.694206e-04,9.218559e-06,1.314948e-03,1.693587e-03,9.988322e-01,7.891892e-04,1.144563e+01,4.128854e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.353846e+02,-4.439894e+01,-1.778857e-03,1.493682e+02,1.328531e-05,9.987384e-01,4.247706e-04,3.431164e-05,4.590822e-04,1.328531e-05,1.343411e-03,1.815779e-03,9.987384e-01,7.892038e-04,1.169355e+01,4.218288e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.446154e+02,-4.534026e+01,-1.816571e-03,1.525351e+02,1.009554e-05,9.988001e-01,3.756102e-04,2.503711e-05,4.006474e-04,1.009554e-05,1.371874e-03,1.782617e-03,9.988001e-01,7.891683e-04,1.194147e+01,4.307722e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.538462e+02,-4.628158e+01,-1.854285e-03,1.557019e+02,4.498168e-06,9.989288e-01,2.682673e-04,9.304133e-06,2.775715e-04,4.498168e-06,1.400336e-03,1.682405e-03,9.989288e-01,7.891442e-04,1.218939e+01,4.397155e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.630769e+02,-4.722290e+01,-1.891999e-03,1.588687e+02,1.238648e-05,9.987902e-01,3.880988e-04,2.009968e-05,4.081985e-04,1.238648e-05,1.428797e-03,1.849381e-03,9.987902e-01,7.891925e-04,1.243731e+01,4.486589e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.723077e+02,-4.816422e+01,-1.929714e-03,1.620355e+02,7.377693e-06,9.988329e-01,3.568578e-04,1.373981e-05,3.705976e-04,7.377693e-06,1.457257e-03,1.835232e-03,9.988329e-01,7.891466e-04,1.268523e+01,4.576023e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.815385e+02,-4.910554e+01,-1.967428e-03,1.652023e+02,1.410057e-05,9.988696e-01,3.176014e-04,9.580996e-06,3.271824e-04,1.410057e-05,1.485716e-03,1.826999e-03,9.988696e-01,7.891670e-04,1.293315e+01,4.665456e-01,8.000000e+01,9.000000e+00
7.832034e+02,4.907692e+02,-5.004686e+01,-2.005142e-03,1.683691e+02,1.159157e-05,9.988050e-01,3.813570e-04,1.290080e-05,3.942578e-04,1.159157e-05,1.514175e-03,1.920024e-03,9.988050e-01,7.891458e-04,1.318107e+01,4.754890e-01,8.000000e+01,9.000000e+00
7.832034e+02,5.000000e+02,-5.098818e+01,-2.042857e-03,1.715360e+02,1.572351e-05,9.988482e-01,3.374749e-04,9.475471e-06,3.469504e-04,1.572351e-05,1.542633e-03,1.905307e-03,9.988482e-01,7.891757e-04,1.342899e+01,4.844324e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.400000e+02,-1.380884e+01,-5.532554e-04,4.549973e+01,4.448485e-06,9.975904e-01,6.588874e-04,9.561922e-04,1.615080e-03,4.448485e-06,4.094138e-04,2.028942e-03,9.975904e-01,7.900732e-04,3.636897e+00,1.311961e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.492308e+02,-1.471932e+01,-5.897338e-04,4.849972e+01,1.786940e-06,9.982557e-01,1.523602e-04,8.002414e-04,9.526016e-04,1.786940e-06,4.364022e-04,1.390791e-03,9.982557e-01,7.899067e-04,3.876692e+00,1.398464e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.584615e+02,-1.562979e+01,-6.262121e-04,5.149970e+01,2.155559e-06,9.984103e-01,8.396799e-05,7.137579e-04,7.977259e-04,2.155559e-06,4.633899e-04,1.263271e-03,9.984103e-01,7.898353e-04,4.116488e+00,1.484967e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.676923e+02,-1.654026e+01,-6.626905e-04,5.449968e+01,2.746562e-06,9.981949e-01,3.305632e-04,6.820015e-04,1.012565e-03,2.746562e-06,4.903769e-04,1.505688e-03,9.981949e-01,7.898242e-04,4.356283e+00,1.571470e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.769231e+02,-1.745073e+01,-6.991689e-04,5.749966e+01,2.647133e-06,9.980462e-01,5.153257e-04,6.460337e-04,1.161359e-03,2.647133e-06,5.173631e-04,1.681370e-03,9.980462e-01,7.898004e-04,4.596078e+00,1.657973e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.861538e+02,-1.836121e+01,-7.356473e-04,6.049965e+01,2.164819e-06,9.980352e-01,5.742943e-04,5.985581e-04,1.172852e-03,2.164819e-06,5.443486e-04,1.719366e-03,9.980352e-01,7.897586e-04,4.835874e+00,1.744476e-01,8.000000e+01,9.000000e+00
7.832881e+02,1.953846e+02,-1.927168e+01,-7.721256e-04,6.349963e+01,3.290332e-06,9.980837e-01,5.724328e-04,5.508979e-04,1.123331e-03,3.290332e-06,5.713334e-04,1.697954e-03,9.980837e-01,7.897131e-04,5.075669e+00,1.830979e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.046154e+02,-2.018215e+01,-8.086040e-04,6.649961e+01,8.128352e-06,9.981525e-01,5.449408e-04,5.047833e-04,1.049724e-03,8.128352e-06,5.983174e-04,1.656170e-03,9.981525e-01,7.896659e-04,5.315465e+00,1.917481e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.138462e+02,-2.109263e+01,-8.450824e-04,6.949959e+01,1.264484e-05,9.982749e-01,4.727068e-04,4.501415e-04,9.228484e-04,1.264484e-05,6.253008e-04,1.560794e-03,9.982749e-01,7.896072e-04,5.555260e+00,2.003984e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.230769e+02,-2.200310e+01,-8.815608e-04,7.249958e+01,7.774560e-06,9.985012e-01,3.209960e-04,3.804974e-04,7.014934e-04,7.774560e-06,6.522834e-04,1.361551e-03,9.985012e-01,7.895329e-04,5.795055e+00,2.090487e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.323077e+02,-2.291357e+01,-9.180391e-04,7.549956e+01,1.829653e-06,9.987428e-01,1.535704e-04,3.123215e-04,4.658919e-04,1.829653e-06,6.792652e-04,1.146987e-03,9.987428e-01,7.894574e-04,6.034851e+00,2.176990e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.415385e+02,-2.382405e+01,-9.545175e-04,7.849954e+01,1.028280e-05,9.987140e-01,2.018735e-04,2.843724e-04,4.862459e-04,1.028280e-05,7.062464e-04,1.202775e-03,9.987140e-01,7.894270e-04,6.274646e+00,2.263493e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.507692e+02,-2.473452e+01,-9.909959e-04,8.149952e+01,8.120799e-06,9.984302e-01,4.718120e-04,3.003933e-04,7.722053e-04,8.120799e-06,7.332268e-04,1.513553e-03,9.984302e-01,7.894653e-04,6.514441e+00,2.349996e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.600000e+02,-2.564499e+01,-1.027474e-03,8.449951e+01,6.014569e-06,9.985397e-01,3.981760e-04,2.667150e-04,6.648911e-04,6.014569e-06,7.602065e-04,1.431112e-03,9.985397e-01,7.894304e-04,6.754237e+00,2.436499e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.692308e+02,-2.655547e+01,-1.063953e-03,8.749949e+01,8.628535e-06,9.988385e-01,1.665954e-04,1.969739e-04,3.635693e-04,8.628535e-06,7.871854e-04,1.159383e-03,9.988385e-01,7.893396e-04,6.994032e+00,2.523002e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.784615e+02,-2.746594e+01,-1.100431e-03,9.049947e+01,8.214084e-06,9.984894e-01,4.806755e-04,2.323210e-04,7.129965e-04,8.214084e-06,8.141636e-04,1.535374e-03,9.984894e-01,7.894026e-04,7.233828e+00,2.609505e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.876923e+02,-2.837641e+01,-1.136909e-03,9.349946e+01,4.596645e-06,9.988090e-01,2.232489e-04,1.737973e-04,3.970463e-04,4.596645e-06,8.411411e-04,1.242784e-03,9.988090e-01,7.893234e-04,7.473623e+00,2.696008e-01,8.000000e+01,9.000000e+00
7.832881e+02,2.969231e+02,-2.928689e+01,-1.173388e-03,9.649944e+01,1.332839e-05,9.985844e-01,4.291480e-04,1.837730e-04,6.129210e-04,1.332839e-05,8.681179e-04,1.494367e-03,9.985844e-01,7.893473e-04,7.713418e+00,2.782511e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.061538e+02,-3.019736e+01,-1.209866e-03,9.949942e+01,3.516170e-06,9.988561e-01,2.195847e-04,1.315081e-04,3.510927e-04,3.516170e-06,8.950939e-04,1.249703e-03,9.988561e-01,7.892815e-04,7.953214e+00,2.869014e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.153846e+02,-3.110783e+01,-1.246345e-03,1.024994e+02,6.192926e-06,9.985778e-01,4.724502e-04,1.541896e-04,6.266398e-04,6.192926e-06,9.220693e-04,1.554902e-03,9.985778e-01,7.893275e-04,8.193009e+00,2.955517e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.246154e+02,-3.201831e+01,-1.282823e-03,1.054994e+02,1.058494e-05,9.988700e-01,2.276681e-04,1.024941e-04,3.301622e-04,1.058494e-05,9.490438e-04,1.289791e-03,9.988700e-01,7.892473e-04,8.432805e+00,3.042019e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.338462e+02,-3.292878e+01,-1.319301e-03,1.084994e+02,9.470137e-06,9.987781e-01,3.155594e-04,1.076538e-04,4.232132e-04,9.470137e-06,9.760177e-04,1.408701e-03,9.987781e-01,7.892603e-04,8.672600e+00,3.128522e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.430769e+02,-3.383925e+01,-1.355780e-03,1.114994e+02,1.100961e-05,9.986224e-01,4.614306e-04,1.158689e-04,5.772995e-04,1.100961e-05,1.002991e-03,1.591300e-03,9.986224e-01,7.892865e-04,8.912395e+00,3.215025e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.523077e+02,-3.474972e+01,-1.392258e-03,1.144993e+02,8.665960e-06,9.987699e-01,3.476376e-04,8.455855e-05,4.321961e-04,8.665960e-06,1.029963e-03,1.470825e-03,9.987699e-01,7.892455e-04,9.152191e+00,3.301528e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.615385e+02,-3.566020e+01,-1.428736e-03,1.174993e+02,5.717262e-06,9.989095e-01,2.354533e-04,6.007870e-05,2.955320e-04,5.717262e-06,1.056935e-03,1.358184e-03,9.989095e-01,7.892064e-04,9.391986e+00,3.388031e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.707692e+02,-3.657067e+01,-1.465215e-03,1.204993e+02,4.770092e-06,9.989177e-01,2.362928e-04,5.201844e-05,2.883112e-04,4.770092e-06,1.083906e-03,1.376987e-03,9.989177e-01,7.891951e-04,9.631782e+00,3.474534e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.800000e+02,-3.748114e+01,-1.501693e-03,1.234993e+02,5.728593e-06,9.988701e-01,2.816066e-04,5.340559e-05,3.350122e-04,5.728593e-06,1.110876e-03,1.451617e-03,9.988701e-01,7.891989e-04,9.871577e+00,3.561037e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.892308e+02,-3.839162e+01,-1.538172e-03,1.264993e+02,7.605276e-06,9.988395e-01,3.133632e-04,5.037121e-05,3.637344e-04,7.605276e-06,1.137846e-03,1.509185e-03,9.988395e-01,7.891970e-04,1.011137e+01,3.647540e-01,8.000000e+01,9.000000e+00
7.832881e+02,3.984615e+02,-3.930209e+01,-1.574650e-03,1.294992e+02,8.618162e-06,9.988407e-01,3.158352e-04,4.563452e-05,3.614697e-04,8.618162e-06,1.164814e-03,1.534902e-03,9.988407e-01,7.891899e-04,1.035117e+01,3.734043e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.076923e+02,-4.021256e+01,-1.611128e-03,1.324992e+02,6.870638e-06,9.988756e-01,2.922119e-04,3.610248e-05,3.283143e-04,6.870638e-06,1.191782e-03,1.526967e-03,9.988756e-01,7.891761e-04,1.059096e+01,3.820546e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.169231e+02,-4.112304e+01,-1.647607e-03,1.354992e+02,4.139133e-06,9.989248e-01,2.570104e-04,2.488003e-05,2.818905e-04,4.139133e-06,1.218750e-03,1.504779e-03,9.989248e-01,7.891623e-04,1.083076e+01,3.907049e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.261538e+02,-4.203351e+01,-1.684085e-03,1.384992e+02,6.345134e-06,9.989229e-01,2.600163e-04,2.153291e-05,2.815492e-04,6.345134e-06,1.245716e-03,1.533610e-03,9.989229e-01,7.891638e-04,1.107055e+01,3.993552e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.353846e+02,-4.294398e+01,-1.720563e-03,1.414992e+02,1.468399e-05,9.988239e-01,3.437164e-04,2.847861e-05,3.721950e-04,1.468399e-05,1.272682e-03,1.659561e-03,9.988239e-01,7.891867e-04,1.131035e+01,4.080055e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.446154e+02,-4.385446e+01,-1.757042e-03,1.444992e+02,9.891342e-06,9.987328e-01,4.312776e-04,3.679221e-05,4.680698e-04,9.891342e-06,1.299647e-03,1.777608e-03,9.987328e-01,7.892075e-04,1.155014e+01,4.166557e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.538462e+02,-4.476493e+01,-1.793520e-03,1.474991e+02,7.736060e-06,9.988378e-01,3.423720e-04,2.295751e-05,3.653295e-04,7.736060e-06,1.326612e-03,1.699677e-03,9.988378e-01,7.891612e-04,1.178994e+01,4.253060e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.630769e+02,-4.567540e+01,-1.829999e-03,1.504991e+02,8.336713e-06,9.989164e-01,2.749041e-04,1.116531e-05,2.860694e-04,8.336713e-06,1.353575e-03,1.647981e-03,9.989164e-01,7.891533e-04,1.202974e+01,4.339563e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.723077e+02,-4.658588e+01,-1.866477e-03,1.534991e+02,1.502656e-05,9.987477e-01,4.214577e-04,2.661227e-05,4.480699e-04,1.502656e-05,1.380538e-03,1.843635e-03,9.987477e-01,7.891951e-04,1.226953e+01,4.426066e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.815385e+02,-4.749635e+01,-1.902955e-03,1.564991e+02,4.012633e-06,9.989004e-01,2.971943e-04,9.261760e-06,3.064561e-04,4.012633e-06,1.407500e-03,1.717969e-03,9.989004e-01,7.891371e-04,1.250933e+01,4.512569e-01,8.000000e+01,9.000000e+00
7.832881e+02,4.907692e+02,-4.840682e+01,-1.939434e-03,1.594991e+02,1.771568e-05,9.987930e-01,3.825543e-04,1.751437e-05,4.000687e-04,1.771568e-05,1.434462e-03,1.852246e-03,9.987930e-01,7.891866e-04,1.274912e+01,4.599072e-01,8.000000e+01,9.000000e+00
7.832881e+02,5.000000e+02,-4.931729e+01,-1.975912e-03,1.624991e+02,4.087232e-06,9.988868e-01,3.121084e-04,7.828265e-06,3.199367e-04,4.087232e-06,1.461423e-03,1.785446e-03,9.988868e-01,7.891328e-04,1.298892e+01,4.685575e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.400000e+02,-1.336526e+01,-5.354830e-04,4.317428e+01,6.939968e-06,9.982951e-01,2.457064e-05,8.833986e-04,9.079692e-04,6.939968e-06,3.884930e-04,1.303402e-03,9.982951e-01,7.899827e-04,3.520068e+00,1.269817e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.492308e+02,-1.424648e+01,-5.707896e-04,4.602094e+01,1.417034e-05,9.981083e-01,2.303367e-04,8.571837e-04,1.087520e-03,1.417034e-05,4.141027e-04,1.515793e-03,9.981083e-01,7.899741e-04,3.752160e+00,1.353541e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.584615e+02,-1.512771e+01,-6.060962e-04,4.886759e+01,6.793276e-06,9.979131e-01,4.841936e-04,8.059574e-04,1.290151e-03,6.793276e-06,4.397116e-04,1.736656e-03,9.979131e-01,7.899444e-04,3.984253e+00,1.437265e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.676923e+02,-1.600894e+01,-6.414028e-04,5.171425e+01,1.989196e-06,9.978433e-01,5.993247e-04,7.654632e-04,1.364788e-03,1.989196e-06,4.653199e-04,1.832097e-03,9.978433e-01,7.899150e-04,4.216345e+00,1.520989e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.769231e+02,-1.689016e+01,-6.767093e-04,5.456090e+01,5.427607e-06,9.978697e-01,6.168101e-04,7.182372e-04,1.335047e-03,5.427607e-06,4.909276e-04,1.831403e-03,9.978697e-01,7.898697e-04,4.448437e+00,1.604713e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.861538e+02,-1.777139e+01,-7.120159e-04,5.740756e+01,1.003941e-05,9.979576e-01,5.981240e-04,6.444042e-04,1.242528e-03,1.003941e-05,5.165346e-04,1.769102e-03,9.979576e-01,7.897970e-04,4.680530e+00,1.688437e-01,8.000000e+01,9.000000e+00
7.833729e+02,1.953846e+02,-1.865261e+01,-7.473225e-04,6.025421e+01,1.214564e-05,9.980676e-01,5.470319e-04,5.834801e-04,1.130512e-03,1.214564e-05,5.421409e-04,1.684799e-03,9.980676e-01,7.897371e-04,4.912622e+00,1.772162e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.046154e+02,-1.953384e+01,-7.826290e-04,6.310087e+01,1.217184e-05,9.982452e-01,4.287340e-04,5.242164e-04,9.529503e-04,1.217184e-05,5.677466e-04,1.532869e-03,9.982452e-01,7.896751e-04,5.144715e+00,1.855886e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.138462e+02,-2.041506e+01,-8.179356e-04,6.594753e+01,1.126884e-05,9.985177e-01,2.376787e-04,4.437651e-04,6.814438e-04,1.126884e-05,5.933516e-04,1.286064e-03,9.985177e-01,7.895854e-04,5.376807e+00,1.939610e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.230769e+02,-2.129629e+01,-8.532422e-04,6.879418e+01,1.042872e-05,9.987149e-01,1.151633e-04,3.700362e-04,4.851995e-04,1.042872e-05,6.189560e-04,1.114584e-03,9.987149e-01,7.895035e-04,5.608899e+00,2.023334e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.323077e+02,-2.217752e+01,-8.885488e-04,7.164084e+01,9.013651e-06,9.985607e-01,2.848146e-04,3.560149e-04,6.408295e-04,9.013651e-06,6.445597e-04,1.294403e-03,9.985607e-01,7.895014e-04,5.840992e+00,2.107058e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.415385e+02,-2.305874e+01,-9.238553e-04,7.448749e+01,4.559580e-06,9.983004e-01,5.304963e-04,3.750279e-04,9.055243e-04,4.559580e-06,6.701628e-04,1.580247e-03,9.983004e-01,7.895439e-04,6.073084e+00,2.190782e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.507692e+02,-2.393997e+01,-9.591619e-04,7.733415e+01,2.264135e-06,9.986005e-01,2.961148e-04,3.116855e-04,6.078003e-04,2.264135e-06,6.957652e-04,1.305830e-03,9.986005e-01,7.894681e-04,6.305177e+00,2.274507e-01,8.000000e+01,9.000000e+00
7.833729e+02,2.600000e+02,-2.482119e+01,-9.944685e-04,8.018080e+01,7.738480e-06,9.987399e-01,2.051751e-04,2.577885e-04,4.629636e-04,7.738480e-06,7.213669e-04,1.192069e-03,9.987399e-01,7.894034e-04,6.537269e+00,2.358231e-01,8.000000e+01,9.000000e+00
