# distance_um=4.5
# waist_um=2.0
# t_gate_us=4.5
# delta_start_mhz=-11.4
# delta_end_mhz=11.4
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# rabi_420_hz=135000000.0
# rabi_1013_hz=135000000.0
# Delta_hz=2400000000.0
# ac_stark_peak_mhz=1.8984375
# ac_stark_off=False
# sweep_delta_min_mhz=11.4
# sweep_delta_max_mhz=11.4
# n_delta=1
# sweep_tgate_min_us=4.5
# sweep_tgate_max_us=4.5
# n_tgate=1
# fix_wl=None
# fix_power_uw=None
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V,delta_half_mhz,t_gate_us
7.832881e+02,4.815385e+02,-4.749635e+01,-1.902955e-03,1.564991e+02,8.032619e-03,9.910492e-01,1.351998e-04,1.547794e-07,1.353546e-04,8.032619e-03,7.039980e-04,8.871971e-03,9.910492e-01,7.827858e-04,1.250933e+01,4.512569e-01,1.140000e+01,4.500000e+00
7.832881e+02,4.907692e+02,-4.840682e+01,-1.939434e-03,1.594991e+02,8.106005e-03,9.909958e-01,1.153153e-04,1.541689e-07,1.154695e-04,8.106005e-03,7.174883e-04,8.938963e-03,9.909958e-01,7.827290e-04,1.274912e+01,4.599072e-01,1.140000e+01,4.500000e+00
7.832881e+02,5.000000e+02,-4.931729e+01,-1.975912e-03,1.624991e+02,8.179669e-03,9.909436e-01,9.389065e-05,1.523682e-07,9.404302e-05,8.179669e-03,7.309784e-04,9.004690e-03,9.909436e-01,7.826717e-04,1.298892e+01,4.685575e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.400000e+02,-1.336526e+01,-5.354830e-04,4.317428e+01,7.205019e-02,9.258021e-01,1.414800e-03,6.189605e-07,1.415419e-03,7.205019e-02,1.942654e-04,7.365987e-02,9.258021e-01,7.323396e-04,3.520068e+00,1.269817e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.492308e+02,-1.424648e+01,-5.707896e-04,4.602094e+01,4.384244e-02,9.473737e-01,8.028462e-03,7.555548e-07,8.029217e-03,4.384244e-02,2.070728e-04,5.207873e-02,9.473737e-01,7.546404e-04,3.752160e+00,1.353541e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.584615e+02,-1.512771e+01,-6.060962e-04,4.886759e+01,2.489058e-02,9.661729e-01,8.166151e-03,8.339064e-07,8.166984e-03,2.489058e-02,2.198800e-04,3.327744e-02,9.661729e-01,7.695738e-04,3.984253e+00,1.437265e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.676923e+02,-1.600894e+01,-6.414028e-04,5.171425e+01,1.687179e-02,9.782423e-01,4.109308e-03,7.726096e-07,4.110081e-03,1.687179e-02,2.326870e-04,2.121456e-02,9.782423e-01,7.758363e-04,4.216345e+00,1.520989e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.769231e+02,-1.689016e+01,-6.767093e-04,5.456090e+01,1.321656e-02,9.846402e-01,1.363926e-03,6.215338e-07,1.364547e-03,1.321656e-02,2.454939e-04,1.482660e-02,9.846402e-01,7.786682e-04,4.448437e+00,1.604713e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.861538e+02,-1.777139e+01,-7.120159e-04,5.740756e+01,1.034328e-02,9.878933e-01,9.820915e-04,4.657888e-07,9.825573e-04,1.034328e-02,2.583006e-04,1.158414e-02,9.878933e-01,7.809137e-04,4.680530e+00,1.688437e-01,1.140000e+01,4.500000e+00
7.833729e+02,1.953846e+02,-1.865261e+01,-7.473225e-04,6.025421e+01,7.657424e-03,9.899200e-01,1.639222e-03,3.608464e-07,1.639583e-03,7.657424e-03,2.711072e-04,9.568115e-03,9.899200e-01,7.830297e-04,4.912622e+00,1.772162e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.046154e+02,-1.953384e+01,-7.826290e-04,6.310087e+01,5.456489e-03,9.916115e-01,2.146888e-03,3.177994e-07,2.147206e-03,5.456489e-03,2.839136e-04,7.887609e-03,9.916115e-01,7.847667e-04,5.144715e+00,1.855886e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.138462e+02,-2.041506e+01,-8.179356e-04,6.594753e+01,3.917972e-03,9.931489e-01,2.146859e-03,3.180185e-07,2.147177e-03,3.917972e-03,2.967198e-04,6.361868e-03,9.931489e-01,7.859786e-04,5.376807e+00,1.939610e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.230769e+02,-2.129629e+01,-8.532422e-04,6.879418e+01,2.980264e-03,9.944175e-01,1.815200e-03,3.341836e-07,1.815534e-03,2.980264e-03,3.095259e-04,5.105324e-03,9.944175e-01,7.867145e-04,5.608899e+00,2.023334e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.323077e+02,-2.217752e+01,-8.885488e-04,7.164084e+01,2.490927e-03,9.952812e-01,1.440393e-03,3.449765e-07,1.440738e-03,2.490927e-03,3.223318e-04,4.253997e-03,9.952812e-01,7.870970e-04,5.840992e+00,2.107058e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.415385e+02,-2.305874e+01,-9.238553e-04,7.448749e+01,2.319792e-03,9.956957e-01,1.196935e-03,3.405084e-07,1.197275e-03,2.319792e-03,3.351375e-04,3.852205e-03,9.956957e-01,7.872308e-04,6.073084e+00,2.190782e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.507692e+02,-2.393997e+01,-9.591619e-04,7.733415e+01,2.386369e-03,9.957162e-01,1.109912e-03,3.208951e-07,1.110232e-03,2.386369e-03,3.479431e-04,3.844545e-03,9.957162e-01,7.871796e-04,6.305177e+00,2.274507e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.600000e+02,-2.482119e+01,-9.944685e-04,8.018080e+01,2.640118e-03,9.954591e-01,1.113526e-03,2.918108e-07,1.113817e-03,2.640118e-03,3.607485e-04,4.114684e-03,9.954591e-01,7.869823e-04,6.537269e+00,2.358231e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.692308e+02,-2.570242e+01,-1.029775e-03,8.302746e+01,3.034599e-03,9.950553e-01,1.123174e-03,2.600745e-07,1.123434e-03,3.034599e-03,3.735538e-04,4.531587e-03,9.950553e-01,7.866743e-04,6.769361e+00,2.441955e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.784615e+02,-2.658364e+01,-1.065082e-03,8.587412e+01,3.515069e-03,9.946162e-01,1.082191e-03,2.308333e-07,1.082422e-03,3.515069e-03,3.863589e-04,4.983850e-03,9.946162e-01,7.862979e-04,7.001454e+00,2.525679e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.876923e+02,-2.746487e+01,-1.100388e-03,8.872077e+01,4.021028e-03,9.942164e-01,9.764341e-04,2.066158e-07,9.766407e-04,4.021028e-03,3.991638e-04,5.396832e-03,9.942164e-01,7.859006e-04,7.233546e+00,2.609403e-01,1.140000e+01,4.500000e+00
7.833729e+02,2.969231e+02,-2.834610e+01,-1.135695e-03,9.156743e+01,4.496887e-03,9.938915e-01,8.259112e-04,1.877411e-07,8.260990e-04,4.496887e-03,4.119685e-04,5.734955e-03,9.938915e-01,7.855264e-04,7.465639e+00,2.693127e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.061538e+02,-2.922732e+01,-1.171001e-03,9.441408e+01,4.902933e-03,9.936451e-01,6.665400e-04,1.733301e-07,6.667133e-04,4.902933e-03,4.247731e-04,5.994419e-03,9.936451e-01,7.852071e-04,7.697731e+00,2.776852e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.153846e+02,-3.010855e+01,-1.206308e-03,9.726074e+01,5.221507e-03,9.934609e-01,5.324720e-04,1.622786e-07,5.326342e-04,5.221507e-03,4.375776e-04,6.191718e-03,9.934609e-01,7.849575e-04,7.929823e+00,2.860576e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.246154e+02,-3.098977e+01,-1.241615e-03,1.001074e+02,5.456819e-03,9.933136e-01,4.446970e-04,1.538336e-07,4.448508e-04,5.456819e-03,4.503818e-04,6.352052e-03,9.933136e-01,7.847744e-04,8.161916e+00,2.944300e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.338462e+02,-3.187100e+01,-1.276921e-03,1.029541e+02,5.629480e-03,9.931784e-01,4.073217e-04,1.477094e-07,4.074694e-04,5.629480e-03,4.631859e-04,6.500136e-03,9.931784e-01,7.846416e-04,8.394008e+00,3.028024e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.430769e+02,-3.275223e+01,-1.312228e-03,1.058007e+02,5.768216e-03,9.930370e-01,4.100779e-04,1.438771e-07,4.102218e-04,5.768216e-03,4.759899e-04,6.654428e-03,9.930370e-01,7.845363e-04,8.626101e+00,3.111748e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.523077e+02,-3.363345e+01,-1.347534e-03,1.086474e+02,5.901442e-03,9.928796e-01,4.343529e-04,1.422456e-07,4.344951e-04,5.901442e-03,4.887936e-04,6.824731e-03,9.928796e-01,7.844355e-04,8.858193e+00,3.195472e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.615385e+02,-3.451468e+01,-1.382841e-03,1.114940e+02,6.050730e-03,9.927048e-01,4.599998e-04,1.424243e-07,4.601422e-04,6.050730e-03,5.015972e-04,7.012469e-03,9.927048e-01,7.843221e-04,9.090285e+00,3.279197e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.707692e+02,-3.539590e+01,-1.418147e-03,1.143407e+02,6.227252e-03,9.925175e-01,4.708807e-04,1.436738e-07,4.710243e-04,6.227252e-03,5.144007e-04,7.212677e-03,9.925175e-01,7.841863e-04,9.322378e+00,3.362921e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.800000e+02,-3.627713e+01,-1.453454e-03,1.171873e+02,6.431344e-03,9.923264e-01,4.580609e-04,1.450512e-07,4.582059e-04,6.431344e-03,5.272040e-04,7.416753e-03,9.923264e-01,7.840281e-04,9.554470e+00,3.446645e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.892308e+02,-3.715835e+01,-1.488761e-03,1.200340e+02,6.654555e-03,9.921410e-01,4.204817e-04,1.456713e-07,4.206274e-04,6.654555e-03,5.400071e-04,7.615190e-03,9.921410e-01,7.838539e-04,9.786562e+00,3.530369e-01,1.140000e+01,4.500000e+00
7.833729e+02,3.984615e+02,-3.803958e+01,-1.524067e-03,1.228806e+02,6.883209e-03,9.919694e-01,3.635946e-04,1.449751e-07,3.637395e-04,6.883209e-03,5.528100e-04,7.799759e-03,9.919694e-01,7.836748e-04,1.001865e+01,3.614093e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.076923e+02,-3.892081e+01,-1.559374e-03,1.257273e+02,7.102353e-03,9.918172e-01,2.967821e-04,1.429040e-07,2.969250e-04,7.102353e-03,5.656128e-04,7.964891e-03,9.918172e-01,7.835027e-04,1.025075e+01,3.697818e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.169231e+02,-3.980203e+01,-1.594680e-03,1.285740e+02,7.299201e-03,9.916869e-01,2.304507e-04,1.399156e-07,2.305906e-04,7.299201e-03,5.784154e-04,8.108207e-03,9.916869e-01,7.833482e-04,1.048284e+01,3.781542e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.261538e+02,-4.068326e+01,-1.629987e-03,1.314206e+02,7.465451e-03,9.915777e-01,1.735187e-04,1.368418e-07,1.736555e-04,7.465451e-03,5.912179e-04,8.230325e-03,9.915777e-01,7.832178e-04,1.071493e+01,3.865266e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.353846e+02,-4.156448e+01,-1.665293e-03,1.342673e+02,7.598252e-03,9.914867e-01,1.317586e-04,1.346327e-07,1.318933e-04,7.598252e-03,6.040202e-04,8.334166e-03,9.914867e-01,7.831143e-04,1.094702e+01,3.948990e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.446154e+02,-4.244571e+01,-1.700600e-03,1.371139e+02,7.699888e-03,9.914098e-01,1.071562e-04,1.340695e-07,1.072903e-04,7.699888e-03,6.168223e-04,8.424001e-03,9.914098e-01,7.830357e-04,1.117912e+01,4.032714e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.538462e+02,-4.332693e+01,-1.735907e-03,1.399606e+02,7.776518e-03,9.913422e-01,9.819380e-05,1.355277e-07,9.832932e-05,7.776518e-03,6.296243e-04,8.504472e-03,9.913422e-01,7.829772e-04,1.141121e+01,4.116438e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.630769e+02,-4.420816e+01,-1.771213e-03,1.428072e+02,7.836398e-03,9.912797e-01,1.007999e-04,1.388588e-07,1.009387e-04,7.836398e-03,6.424261e-04,8.579763e-03,9.912797e-01,7.829322e-04,1.164330e+01,4.200163e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.723077e+02,-4.508939e+01,-1.806520e-03,1.456539e+02,7.888034e-03,9.912193e-01,1.096261e-04,1.434156e-07,1.097695e-04,7.888034e-03,6.552277e-04,8.653031e-03,9.912193e-01,7.828938e-04,1.187539e+01,4.283887e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.815385e+02,-4.597061e+01,-1.841826e-03,1.485005e+02,7.938632e-03,9.911590e-01,1.193267e-04,1.482111e-07,1.194750e-04,7.938632e-03,6.680292e-04,8.726136e-03,9.911590e-01,7.828563e-04,1.210749e+01,4.367611e-01,1.140000e+01,4.500000e+00
7.833729e+02,4.907692e+02,-4.685184e+01,-1.877133e-03,1.513472e+02,7.993084e-03,9.910984e-01,1.255847e-04,1.521634e-07,1.257368e-04,7.993084e-03,6.808305e-04,8.799651e-03,9.910984e-01,7.828154e-04,1.233958e+01,4.451335e-01,1.140000e+01,4.500000e+00
7.833729e+02,5.000000e+02,-4.773306e+01,-1.912439e-03,1.541939e+02,8.053571e-03,9.910378e-01,1.257353e-04,1.543582e-07,1.258897e-04,8.053571e-03,6.936317e-04,8.873093e-03,9.910378e-01,7.827694e-04,1.257167e+01,4.535059e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.400000e+02,-1.294400e+01,-5.186050e-04,4.103246e+01,7.618929e-02,9.203452e-01,2.735853e-03,5.659261e-07,2.736419e-03,7.618929e-02,1.846290e-04,7.911034e-02,9.203452e-01,7.290909e-04,3.409118e+00,1.229793e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.492308e+02,-1.379745e+01,-5.527988e-04,4.373790e+01,5.616497e-02,9.366347e-01,6.454644e-03,7.357088e-07,6.455380e-03,5.616497e-02,1.968012e-04,6.281715e-02,9.366347e-01,7.449128e-04,3.633895e+00,1.310878e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.584615e+02,-1.465090e+01,-5.869925e-04,4.644334e+01,2.989453e-02,9.603424e-01,8.996549e-03,8.767593e-07,8.997425e-03,2.989453e-02,2.089732e-04,3.910093e-02,9.603424e-01,7.656473e-04,3.858672e+00,1.391963e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.676923e+02,-1.550435e+01,-6.211862e-04,4.914877e+01,2.656081e-02,9.716562e-01,1.014269e-03,5.620355e-07,1.014831e-03,2.656081e-02,2.211450e-04,2.779678e-02,9.716562e-01,7.681693e-04,4.083449e+00,1.473049e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.769231e+02,-1.635780e+01,-6.553800e-04,5.185421e+01,2.046491e-02,9.765782e-01,2.183510e-03,3.694656e-07,2.183879e-03,2.046491e-02,2.333167e-04,2.288211e-02,9.765782e-01,7.729660e-04,4.308226e+00,1.554134e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.861538e+02,-1.721125e+01,-6.895737e-04,5.455965e+01,1.069140e-02,9.841209e-01,4.406468e-03,5.353199e-07,4.407004e-03,1.069140e-02,2.454883e-04,1.534389e-02,9.841209e-01,7.806899e-04,4.533003e+00,1.635219e-01,1.140000e+01,4.500000e+00
7.834576e+02,1.953846e+02,-1.806470e+01,-7.237674e-04,5.726508e+01,6.406911e-03,9.904543e-01,2.354082e-03,6.365582e-07,2.354719e-03,6.406911e-03,2.576597e-04,9.019290e-03,9.904543e-01,7.840357e-04,4.757780e+00,1.716304e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.046154e+02,-1.891815e+01,-7.579612e-04,5.997052e+01,5.978234e-03,9.920805e-01,1.156447e-03,4.790525e-07,1.156927e-03,5.978234e-03,2.698309e-04,7.404992e-03,9.920805e-01,7.843480e-04,4.982557e+00,1.797390e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.138462e+02,-1.977160e+01,-7.921549e-04,6.267596e+01,5.123453e-03,9.921789e-01,1.912326e-03,3.214689e-07,1.912648e-03,5.123453e-03,2.820020e-04,7.318103e-03,9.921789e-01,7.850252e-04,5.207334e+00,1.878475e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.230769e+02,-2.062505e+01,-8.263487e-04,6.538139e+01,3.433253e-03,9.936955e-01,2.084581e-03,3.406943e-07,2.084922e-03,3.433253e-03,2.941730e-04,5.812348e-03,9.936955e-01,7.863608e-04,5.432111e+00,1.959560e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.323077e+02,-2.147850e+01,-8.605424e-04,6.808683e+01,2.278530e-03,9.954647e-01,1.469135e-03,4.090337e-07,1.469544e-03,2.278530e-03,3.063438e-04,4.054417e-03,9.954647e-01,7.872649e-04,5.656888e+00,2.040645e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.415385e+02,-2.233195e+01,-8.947361e-04,7.079227e+01,2.269421e-03,9.956902e-01,1.252730e-03,3.793936e-07,1.253109e-03,2.269421e-03,3.185145e-04,3.841045e-03,9.956902e-01,7.872688e-04,5.881665e+00,2.121731e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.507692e+02,-2.318540e+01,-9.289299e-04,7.349771e+01,2.906595e-03,9.949245e-01,1.381894e-03,2.894952e-07,1.382184e-03,2.906595e-03,3.306850e-04,4.619464e-03,9.949245e-01,7.867680e-04,6.106442e+00,2.202816e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.600000e+02,-2.403885e+01,-9.631236e-04,7.620314e+01,3.313115e-03,9.946570e-01,1.243237e-03,2.432913e-07,1.243480e-03,3.313115e-03,3.428554e-04,4.899450e-03,9.946570e-01,7.864480e-04,6.331219e+00,2.283901e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.692308e+02,-2.489230e+01,-9.973174e-04,7.890858e+01,3.175372e-03,9.950648e-01,9.729899e-04,2.533961e-07,9.732432e-04,3.175372e-03,3.550256e-04,4.503641e-03,9.950648e-01,7.865576e-04,6.555996e+00,2.364986e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.784615e+02,-2.574575e+01,-1.031511e-03,8.161402e+01,3.008475e-03,9.952387e-01,9.658727e-04,2.615711e-07,9.661343e-04,3.008475e-03,3.671956e-04,4.341805e-03,9.952387e-01,7.866936e-04,6.780773e+00,2.446072e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.876923e+02,-2.659920e+01,-1.065705e-03,8.431945e+01,3.384019e-03,9.947601e-01,1.069274e-03,2.373583e-07,1.069511e-03,3.384019e-03,3.793656e-04,4.832896e-03,9.947601e-01,7.864018e-04,7.005550e+00,2.527157e-01,1.140000e+01,4.500000e+00
7.834576e+02,2.969231e+02,-2.745265e+01,-1.099899e-03,8.702489e+01,4.135011e-03,9.941426e-01,9.363911e-04,2.016072e-07,9.365927e-04,4.135011e-03,3.915353e-04,5.463139e-03,9.941426e-01,7.858096e-04,7.230327e+00,2.608242e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.061538e+02,-2.830610e+01,-1.134092e-03,8.973033e+01,4.626426e-03,9.939254e-01,6.626154e-04,1.811032e-07,6.627965e-04,4.626426e-03,4.037050e-04,5.692927e-03,9.939254e-01,7.854213e-04,7.455104e+00,2.689327e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.153846e+02,-2.915955e+01,-1.168286e-03,9.243577e+01,4.642645e-03,9.939840e-01,5.877629e-04,1.778985e-07,5.879408e-04,4.642645e-03,4.158744e-04,5.646460e-03,9.939840e-01,7.854124e-04,7.679881e+00,2.770413e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.246154e+02,-3.001300e+01,-1.202480e-03,9.514120e+01,4.618923e-03,9.938717e-01,7.237808e-04,1.783124e-07,7.239591e-04,4.618923e-03,4.280438e-04,5.770926e-03,9.938717e-01,7.854382e-04,7.904658e+00,2.851498e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.338462e+02,-3.086645e+01,-1.236674e-03,9.784664e+01,4.976578e-03,9.934739e-01,7.641528e-04,1.714784e-07,7.643243e-04,4.976578e-03,4.402130e-04,6.181115e-03,9.934739e-01,7.851599e-04,8.129436e+00,2.932583e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.430769e+02,-3.171990e+01,-1.270867e-03,1.005521e+02,5.564518e-03,9.930748e-01,5.758486e-04,1.570645e-07,5.760057e-04,5.564518e-03,4.523820e-04,6.592906e-03,9.930748e-01,7.846949e-04,8.354213e+00,3.013668e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.523077e+02,-3.257335e+01,-1.305061e-03,1.032575e+02,5.932512e-03,9.929075e-01,3.753973e-04,1.435995e-07,3.755409e-04,5.932512e-03,4.645509e-04,6.772604e-03,9.929075e-01,7.844041e-04,8.578990e+00,3.094754e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.615385e+02,-3.342680e+01,-1.339255e-03,1.059630e+02,5.957831e-03,9.928777e-01,3.799095e-04,1.400669e-07,3.800496e-04,5.957831e-03,4.767196e-04,6.814600e-03,9.928777e-01,7.843887e-04,8.803767e+00,3.175839e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.707692e+02,-3.428025e+01,-1.373448e-03,1.086684e+02,5.956491e-03,9.927560e-01,5.029661e-04,1.453470e-07,5.031115e-04,5.956491e-03,4.888882e-04,6.948490e-03,9.927560e-01,7.843964e-04,9.028544e+00,3.256924e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.800000e+02,-3.513370e+01,-1.407642e-03,1.113738e+02,6.213598e-03,9.924911e-01,5.109537e-04,1.481015e-07,5.111018e-04,6.213598e-03,5.010566e-04,7.225756e-03,9.924911e-01,7.841965e-04,9.253321e+00,3.338009e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.892308e+02,-3.598715e+01,-1.441836e-03,1.140793e+02,6.625049e-03,9.922331e-01,3.578443e-04,1.409129e-07,3.579852e-04,6.625049e-03,5.132249e-04,7.496259e-03,9.922331e-01,7.838706e-04,9.478098e+00,3.419095e-01,1.140000e+01,4.500000e+00
7.834576e+02,3.984615e+02,-3.684060e+01,-1.476030e-03,1.167847e+02,6.889236e-03,9.921059e-01,2.210594e-04,1.310367e-07,2.211904e-04,6.889236e-03,5.253931e-04,7.635819e-03,9.921059e-01,7.836618e-04,9.702875e+00,3.500180e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.076923e+02,-3.769405e+01,-1.510223e-03,1.194901e+02,6.918253e-03,9.920615e-01,2.364486e-04,1.310037e-07,2.365796e-04,6.918253e-03,5.375611e-04,7.692394e-03,9.920615e-01,7.836427e-04,9.927652e+00,3.581265e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.169231e+02,-3.854750e+01,-1.544417e-03,1.221956e+02,6.915775e-03,9.919736e-01,3.268493e-04,1.406513e-07,3.269900e-04,6.915775e-03,5.497289e-04,7.792494e-03,9.919736e-01,7.836502e-04,1.015243e+01,3.662350e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.261538e+02,-3.940095e+01,-1.578611e-03,1.249010e+02,7.078262e-03,9.918057e-01,3.323919e-04,1.466013e-07,3.325385e-04,7.078262e-03,5.618966e-04,7.972697e-03,9.918057e-01,7.835245e-04,1.037721e+01,3.743436e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.353846e+02,-4.025440e+01,-1.612805e-03,1.276064e+02,7.353228e-03,9.916362e-01,2.271364e-04,1.410587e-07,2.272775e-04,7.353228e-03,5.740642e-04,8.154570e-03,9.916362e-01,7.833068e-04,1.060198e+01,3.824521e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.446154e+02,-4.110785e+01,-1.646998e-03,1.303119e+02,7.544819e-03,9.915402e-01,1.316634e-04,1.330807e-07,1.317965e-04,7.544819e-03,5.862316e-04,8.262847e-03,9.915402e-01,7.831552e-04,1.082676e+01,3.905606e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.538462e+02,-4.196130e+01,-1.681192e-03,1.330173e+02,7.578835e-03,9.914994e-01,1.384813e-04,1.355908e-07,1.386169e-04,7.578835e-03,5.983988e-04,8.315851e-03,9.914994e-01,7.831311e-04,1.105154e+01,3.986691e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.630769e+02,-4.281475e+01,-1.715386e-03,1.357228e+02,7.574786e-03,9.914416e-01,2.003585e-04,1.466364e-07,2.005052e-04,7.574786e-03,6.105659e-04,8.385858e-03,9.914416e-01,7.831387e-04,1.127631e+01,4.067777e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.723077e+02,-4.366820e+01,-1.749580e-03,1.384282e+02,7.668967e-03,9.913369e-01,2.109522e-04,1.520385e-07,2.111042e-04,7.668967e-03,6.227329e-04,8.502804e-03,9.913369e-01,7.830668e-04,1.150109e+01,4.148862e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.815385e+02,-4.452165e+01,-1.783773e-03,1.411336e+02,7.846460e-03,9.912247e-01,1.457464e-04,1.456553e-07,1.458920e-04,7.846460e-03,6.348997e-04,8.627251e-03,9.912247e-01,7.829265e-04,1.172587e+01,4.229947e-01,1.140000e+01,4.500000e+00
7.834576e+02,4.907692e+02,-4.537510e+01,-1.817967e-03,1.438391e+02,7.985054e-03,9.911531e-01,7.892006e-05,1.380404e-07,7.905810e-05,7.985054e-03,6.470664e-04,8.711179e-03,9.911531e-01,7.828169e-04,1.195064e+01,4.311032e-01,1.140000e+01,4.500000e+00
7.834576e+02,5.000000e+02,-4.622855e+01,-1.852161e-03,1.465445e+02,8.021798e-03,9.911191e-01,7.616460e-05,1.411568e-07,7.630576e-05,8.021798e-03,6.592329e-04,8.757336e-03,9.911191e-01,7.827895e-04,1.217542e+01,4.392118e-01,1.140000e+01,4.500000e+00
7.835424e+02,1.400000e+02,-1.254331e+01,-5.025516e-04,3.905573e+01,6.207617e-02,9.180491e-01,1.913358e-02,7.899011e-07,1.913437e-02,6.207617e-02,1.757353e-04,8.138627e-02,9.180491e-01,7.403711e-04,3.303589e+00,1.191725e-01,1.140000e+01,4.500000e+00
7.835424e+02,1.492308e+02,-1.337034e+01,-5.356868e-04,4.163083e+01,7.213556e-02,9.262232e-01,9.083664e-04,5.938117e-07,9.089602e-04,7.213556e-02,1.873212e-04,7.323184e-02,9.262232e-01,7.322674e-04,3.521408e+00,1.270300e-01,1.140000e+01,4.500000e+00
7.835424e+02,1.584615e+02,-1.419738e+01,-5.688221e-04,4.420594e+01,3.638414e-02,9.516925e-01,1.116185e-02,9.058573e-07,1.116276e-02,3.638414e-02,1.989069e-04,4.774580e-02,9.516925e-01,7.605596e-04,3.739227e+00,1.348875e-01,1.140000e+01,4.500000e+00
7.835424e+02,1.676923e+02,-1.502441e+01,-6.019574e-04,4.678104e+01,3.557238e-02,9.634535e-01,2.125938e-04,4.528664e-07,2.130467e-04,3.557238e-02,2.104925e-04,3.599592e-02,9.634535e-01,7.610638e-04,3.957046e+00,1.427450e-01,1.140000e+01,4.500000e+00
7.835424e+02,1.769231e+02,-1.585144e+01,-6.350926e-04,4.935614e+01,2.107279e-02,9.723113e-01,5.842755e-03,5.943030e-07,5.843349e-03,2.107279e-02,2.220780e-04,2.713822e-02,9.723113e-01,7.725409e-04,4.174865e+00,1.506026e-01,1.140000e+01,4.500000e+00
