# distance_um=4.0
# waist_um=1.0
# t_gate_us=4.5
# delta_start_mhz=-40.0
# delta_end_mhz=40.0
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V
7.817627e+02,4.446154e+02,-9.499590e+01,-1.203044e-12,5.639265e+02,2.459736e-03,9.967528e-01,3.147037e-07,2.405005e-09,3.171087e-07,2.459736e-03,2.534452e-03,4.994505e-03,9.967528e-01,7.871897e-04,2.501950e+01,4.451982e-01
7.817627e+02,4.538462e+02,-9.696814e+01,-1.228021e-12,5.756343e+02,2.477103e-03,9.967352e-01,5.523013e-07,2.205160e-09,5.545064e-07,2.477103e-03,2.587002e-03,5.064660e-03,9.967352e-01,7.871738e-04,2.553893e+01,4.544411e-01
7.817627e+02,4.630769e+02,-9.894037e+01,-1.252997e-12,5.873421e+02,2.494212e-03,9.967182e-01,3.946207e-07,1.960811e-09,3.965815e-07,2.494212e-03,2.639550e-03,5.134158e-03,9.967182e-01,7.871582e-04,2.605837e+01,4.636839e-01
7.817627e+02,4.723077e+02,-1.009126e+02,-1.277974e-12,5.990500e+02,2.510747e-03,9.967020e-01,9.388123e-08,1.655606e-09,9.553683e-08,2.510747e-03,2.692095e-03,5.202937e-03,9.967020e-01,7.871432e-04,2.657780e+01,4.729268e-01
7.817627e+02,4.815385e+02,-1.028848e+02,-1.302951e-12,6.107578e+02,2.526211e-03,9.966866e-01,2.621390e-08,1.501931e-09,2.771583e-08,2.526211e-03,2.744637e-03,5.270875e-03,9.966866e-01,7.871291e-04,2.709724e+01,4.821697e-01
7.817627e+02,4.907692e+02,-1.048571e+02,-1.327927e-12,6.224656e+02,2.540674e-03,9.966720e-01,1.855185e-07,1.580116e-09,1.870986e-07,2.540674e-03,2.797176e-03,5.338037e-03,9.966720e-01,7.871160e-04,2.761668e+01,4.914125e-01
7.817627e+02,5.000000e+02,-1.068293e+02,-1.352904e-12,6.341734e+02,2.554616e-03,9.966580e-01,2.924797e-07,1.706056e-09,2.941858e-07,2.554616e-03,2.849712e-03,5.404622e-03,9.966580e-01,7.871033e-04,2.813611e+01,5.006554e-01
7.818475e+02,1.400000e+02,-2.822886e+01,-3.574950e-13,1.594611e+02,5.750965e-04,9.985460e-01,9.014881e-05,2.567929e-08,9.017449e-05,5.750965e-04,7.173177e-04,1.382589e-03,9.985460e-01,7.886892e-04,7.434762e+00,1.322945e-01
7.818475e+02,1.492308e+02,-3.009011e+01,-3.810661e-13,1.699750e+02,1.026109e-03,9.980551e-01,1.304097e-04,2.295067e-08,1.304326e-04,1.026109e-03,7.645952e-04,1.921137e-03,9.980551e-01,7.883187e-04,7.924966e+00,1.410172e-01
7.818475e+02,1.584615e+02,-3.195135e+01,-4.046372e-13,1.804890e+02,7.801250e-04,9.981549e-01,2.764701e-04,2.068169e-08,2.764908e-04,7.801250e-04,8.118706e-04,1.868486e-03,9.981549e-01,7.884961e-04,8.415170e+00,1.497400e-01
7.818475e+02,1.676923e+02,-3.381259e+01,-4.282083e-13,1.910029e+02,7.264841e-04,9.983529e-01,1.319662e-04,1.920884e-08,1.319854e-04,7.264841e-04,8.591437e-04,1.717613e-03,9.983529e-01,7.886219e-04,8.905374e+00,1.584627e-01
7.818475e+02,1.769231e+02,-3.567384e+01,-4.517794e-13,2.015168e+02,1.338810e-03,9.976786e-01,1.945154e-04,1.737577e-08,1.945328e-04,1.338810e-03,9.064146e-04,2.439757e-03,9.976786e-01,7.880321e-04,9.395578e+00,1.671854e-01
7.818475e+02,1.861538e+02,-3.753508e+01,-4.753505e-13,2.120307e+02,6.479040e-04,9.984693e-01,9.420413e-05,1.472902e-08,9.421885e-05,6.479040e-04,9.536832e-04,1.695806e-03,9.984693e-01,7.885709e-04,9.885782e+00,1.759081e-01
7.818475e+02,1.953846e+02,-3.939632e+01,-4.989216e-13,2.225446e+02,2.711777e-04,9.989029e-01,3.690329e-05,1.314385e-08,3.691643e-05,2.711777e-04,1.000950e-03,1.309044e-03,9.989029e-01,7.889616e-04,1.037599e+01,1.846308e-01
7.818475e+02,2.046154e+02,-4.125757e+01,-5.224927e-13,2.330586e+02,3.660204e-04,9.988262e-01,1.886070e-05,1.158440e-08,1.887229e-05,3.660204e-04,1.048214e-03,1.433106e-03,9.988262e-01,7.889521e-04,1.086619e+01,1.933535e-01
7.818475e+02,2.138462e+02,-4.311881e+01,-5.460638e-13,2.435725e+02,6.412162e-04,9.985625e-01,7.512970e-06,9.338368e-09,7.522308e-06,6.412162e-04,1.095476e-03,1.744214e-03,9.985625e-01,7.887631e-04,1.135639e+01,2.020763e-01
7.818475e+02,2.230769e+02,-4.498005e+01,-5.696349e-13,2.540864e+02,9.038477e-04,9.983011e-01,6.465612e-06,8.003272e-09,6.473615e-06,9.038477e-04,1.142735e-03,2.053057e-03,9.983011e-01,7.885629e-04,1.184660e+01,2.107990e-01
7.818475e+02,2.323077e+02,-4.684130e+01,-5.932060e-13,2.646003e+02,1.083595e-03,9.981085e-01,1.943393e-05,7.389745e-09,1.944131e-05,1.083595e-03,1.189993e-03,2.293029e-03,9.981085e-01,7.884185e-04,1.233680e+01,2.195217e-01
7.818475e+02,2.415385e+02,-4.870254e+01,-6.167771e-13,2.751142e+02,1.233026e-03,9.979550e-01,2.372183e-05,6.287387e-09,2.372812e-05,1.233026e-03,1.237248e-03,2.494002e-03,9.979550e-01,7.882933e-04,1.282701e+01,2.282444e-01
7.818475e+02,2.507692e+02,-5.056379e+01,-6.403482e-13,2.856282e+02,1.392806e-03,9.978091e-01,9.885671e-06,5.328671e-09,9.890999e-06,1.392806e-03,1.284501e-03,2.687198e-03,9.978091e-01,7.881574e-04,1.331721e+01,2.369671e-01
7.818475e+02,2.600000e+02,-5.242503e+01,-6.639193e-13,2.961421e+02,1.522963e-03,9.976850e-01,4.031404e-06,5.292564e-09,4.036697e-06,1.522963e-03,1.331752e-03,2.858752e-03,9.976850e-01,7.880446e-04,1.380742e+01,2.456898e-01
7.818475e+02,2.692308e+02,-5.428627e+01,-6.874904e-13,3.066560e+02,1.608040e-03,9.975901e-01,1.389413e-05,5.352870e-09,1.389949e-05,1.608040e-03,1.379000e-03,3.000939e-03,9.975901e-01,7.879680e-04,1.429762e+01,2.544126e-01
7.818475e+02,2.784615e+02,-5.614752e+01,-7.110614e-13,3.171699e+02,1.693535e-03,9.975051e-01,1.351202e-05,5.003179e-09,1.351703e-05,1.693535e-03,1.426247e-03,3.133298e-03,9.975051e-01,7.878913e-04,1.478782e+01,2.631353e-01
7.818475e+02,2.876923e+02,-5.800876e+01,-7.346325e-13,3.276838e+02,1.784978e-03,9.974242e-01,3.021757e-06,5.110930e-09,3.026868e-06,1.784978e-03,1.473491e-03,3.261496e-03,9.974242e-01,7.878100e-04,1.527803e+01,2.718580e-01
7.818475e+02,2.969231e+02,-5.987000e+01,-7.582036e-13,3.381978e+02,1.849748e-03,9.973574e-01,5.061470e-06,5.808192e-09,5.067278e-06,1.849748e-03,1.520732e-03,3.375548e-03,9.973574e-01,7.877508e-04,1.576823e+01,2.805807e-01
7.818475e+02,3.061538e+02,-6.173125e+01,-7.817747e-13,3.487117e+02,1.901732e-03,9.973001e-01,1.047770e-05,6.062582e-09,1.048376e-05,1.901732e-03,1.567972e-03,3.480188e-03,9.973001e-01,7.877025e-04,1.625844e+01,2.893034e-01
7.818475e+02,3.153846e+02,-6.359249e+01,-8.053458e-13,3.592256e+02,1.963886e-03,9.972440e-01,4.441523e-06,6.056082e-09,4.447579e-06,1.963886e-03,1.615209e-03,3.583543e-03,9.972440e-01,7.876462e-04,1.674864e+01,2.980261e-01
7.818475e+02,3.246154e+02,-6.545374e+01,-8.289169e-13,3.697395e+02,2.017054e-03,9.971939e-01,1.405771e-06,6.684575e-09,1.412455e-06,2.017054e-03,1.662444e-03,3.680911e-03,9.971939e-01,7.875976e-04,1.723884e+01,3.067489e-01
7.818475e+02,3.338462e+02,-6.731498e+01,-8.524880e-13,3.802534e+02,2.055419e-03,9.971510e-01,5.997325e-06,7.237507e-09,6.004562e-06,2.055419e-03,1.709677e-03,3.771101e-03,9.971510e-01,7.875616e-04,1.772905e+01,3.154716e-01
7.818475e+02,3.430769e+02,-6.917622e+01,-8.760591e-13,3.907674e+02,2.098274e-03,9.971097e-01,4.545520e-06,7.071133e-09,4.552591e-06,2.098274e-03,1.756908e-03,3.859734e-03,9.971097e-01,7.875222e-04,1.821925e+01,3.241943e-01
7.818475e+02,3.523077e+02,-7.103747e+01,-8.996302e-13,4.012813e+02,2.141195e-03,9.970707e-01,6.551831e-07,7.169919e-09,6.623530e-07,2.141195e-03,1.804136e-03,3.945994e-03,9.970707e-01,7.874830e-04,1.870946e+01,3.329170e-01
7.818475e+02,3.615385e+02,-7.289871e+01,-9.232013e-13,4.117952e+02,2.173468e-03,9.970364e-01,2.651982e-06,7.601434e-09,2.659583e-06,2.173468e-03,1.851363e-03,4.027490e-03,9.970364e-01,7.874530e-04,1.919966e+01,3.416397e-01
7.818475e+02,3.707692e+02,-7.475995e+01,-9.467724e-13,4.223091e+02,2.204892e-03,9.970042e-01,3.480929e-06,7.337197e-09,3.488266e-06,2.204892e-03,1.898586e-03,4.106967e-03,9.970042e-01,7.874238e-04,1.968986e+01,3.503624e-01
7.818475e+02,3.800000e+02,-7.662120e+01,-9.703435e-13,4.328230e+02,2.238739e-03,9.969730e-01,8.222558e-07,6.854714e-09,8.291105e-07,2.238739e-03,1.945808e-03,4.185376e-03,9.969730e-01,7.873929e-04,2.018007e+01,3.590852e-01
7.818475e+02,3.892308e+02,-7.848244e+01,-9.939146e-13,4.433370e+02,2.267064e-03,9.969447e-01,8.606730e-07,6.871830e-09,8.675449e-07,2.267064e-03,1.993028e-03,4.260960e-03,9.969447e-01,7.873666e-04,2.067027e+01,3.678079e-01
7.818475e+02,3.984615e+02,-8.034368e+01,-1.017486e-12,4.538509e+02,2.292091e-03,9.969185e-01,2.107657e-06,6.577468e-09,2.114235e-06,2.292091e-03,2.040245e-03,4.334450e-03,9.969185e-01,7.873434e-04,2.116048e+01,3.765306e-01
7.818475e+02,4.076923e+02,-8.220493e+01,-1.041057e-12,4.643648e+02,2.318687e-03,9.968930e-01,9.883588e-07,5.779571e-09,9.941384e-07,2.318687e-03,2.087460e-03,4.407141e-03,9.968930e-01,7.873191e-04,2.165068e+01,3.852533e-01
7.818475e+02,4.169231e+02,-8.406617e+01,-1.064628e-12,4.748787e+02,2.343432e-03,9.968691e-01,1.948748e-07,5.353812e-09,2.002287e-07,2.343432e-03,2.134673e-03,4.478305e-03,9.968691e-01,7.872964e-04,2.214088e+01,3.939760e-01
7.818475e+02,4.261538e+02,-8.592742e+01,-1.088199e-12,4.853927e+02,2.364768e-03,9.968469e-01,1.002667e-06,5.062173e-09,1.007730e-06,2.364768e-03,2.181883e-03,4.547659e-03,9.968469e-01,7.872766e-04,2.263109e+01,4.026987e-01
7.818475e+02,4.353846e+02,-8.778866e+01,-1.111770e-12,4.959066e+02,2.386096e-03,9.968257e-01,9.298067e-07,4.309717e-09,9.341164e-07,2.386096e-03,2.229091e-03,4.616122e-03,9.968257e-01,7.872571e-04,2.312129e+01,4.114214e-01
7.818475e+02,4.446154e+02,-8.964990e+01,-1.135341e-12,5.064205e+02,2.407372e-03,9.968053e-01,1.045226e-07,3.652124e-09,1.081747e-07,2.407372e-03,2.276298e-03,4.683777e-03,9.968053e-01,7.872376e-04,2.361150e+01,4.201442e-01
7.818475e+02,4.538462e+02,-9.151115e+01,-1.158912e-12,5.169344e+02,2.426228e-03,9.967862e-01,3.468284e-07,3.374241e-09,3.502027e-07,2.426228e-03,2.323501e-03,4.750080e-03,9.967862e-01,7.872203e-04,2.410170e+01,4.288669e-01
7.818475e+02,4.630769e+02,-9.337239e+01,-1.182483e-12,5.274483e+02,2.443966e-03,9.967681e-01,7.151456e-07,2.917518e-09,7.180631e-07,2.443966e-03,2.370703e-03,4.815387e-03,9.967681e-01,7.872041e-04,2.459191e+01,4.375896e-01
7.818475e+02,4.723077e+02,-9.523363e+01,-1.206054e-12,5.379623e+02,2.462084e-03,9.967505e-01,1.939851e-07,2.332584e-09,1.963177e-07,2.462084e-03,2.417902e-03,4.880183e-03,9.967505e-01,7.871876e-04,2.508211e+01,4.463123e-01
7.818475e+02,4.815385e+02,-9.709488e+01,-1.229626e-12,5.484762e+02,2.478909e-03,9.967338e-01,7.084406e-08,2.086749e-09,7.293081e-08,2.478909e-03,2.465099e-03,4.944081e-03,9.967338e-01,7.871722e-04,2.557231e+01,4.550350e-01
7.818475e+02,4.907692e+02,-9.895612e+01,-1.253197e-12,5.589901e+02,2.494233e-03,9.967181e-01,4.673189e-07,1.972108e-09,4.692910e-07,2.494233e-03,2.512294e-03,5.006996e-03,9.967181e-01,7.871582e-04,2.606252e+01,4.637577e-01
7.818475e+02,5.000000e+02,-1.008174e+02,-1.276768e-12,5.695040e+02,2.509699e-03,9.967029e-01,2.638497e-07,1.687039e-09,2.655368e-07,2.509699e-03,2.559487e-03,5.069452e-03,9.967029e-01,7.871441e-04,2.655272e+01,4.724805e-01
7.819322e+02,1.400000e+02,-2.671289e+01,-3.382964e-13,1.440103e+02,8.303005e-04,9.983342e-01,4.692672e-05,2.541776e-08,4.695213e-05,8.303005e-04,6.478362e-04,1.525089e-03,9.983342e-01,7.885010e-04,7.035492e+00,1.251899e-01
7.819322e+02,1.492308e+02,-2.847417e+01,-3.606017e-13,1.535054e+02,5.123716e-04,9.986603e-01,3.855978e-05,2.478083e-08,3.858457e-05,5.123716e-04,6.905359e-04,1.241492e-03,9.986603e-01,7.887571e-04,7.499371e+00,1.334442e-01
7.819322e+02,1.584615e+02,-3.023546e+01,-3.829069e-13,1.630006e+02,5.166819e-04,9.986037e-01,9.088805e-05,2.386834e-08,9.091192e-05,5.166819e-04,7.332338e-04,1.340828e-03,9.986037e-01,7.887333e-04,7.963250e+00,1.416985e-01
7.819322e+02,1.676923e+02,-3.199675e+01,-4.052122e-13,1.724958e+02,9.054091e-04,9.980399e-01,2.662967e-04,2.167989e-08,2.663184e-04,9.054091e-04,7.759299e-04,1.947657e-03,9.980399e-01,7.883958e-04,8.427128e+00,1.499527e-01
7.819322e+02,1.769231e+02,-3.375804e+01,-4.275174e-13,1.819910e+02,8.585846e-04,9.982455e-01,1.073478e-04,1.844185e-08,1.073662e-04,8.585846e-04,8.186241e-04,1.784575e-03,9.982455e-01,7.885166e-04,8.891007e+00,1.582070e-01
7.819322e+02,1.861538e+02,-3.551933e+01,-4.498227e-13,1.914862e+02,1.033293e-03,9.979075e-01,2.708591e-04,1.657525e-08,2.708756e-04,1.033293e-03,8.613166e-04,2.165485e-03,9.979075e-01,7.882858e-04,9.354885e+00,1.664613e-01
7.819322e+02,1.953846e+02,-3.728062e+01,-4.721279e-13,2.009813e+02,7.498916e-04,9.983334e-01,1.281727e-04,1.530792e-08,1.281880e-04,7.498916e-04,9.040072e-04,1.782087e-03,9.983334e-01,7.884815e-04,9.818764e+00,1.747156e-01
7.819322e+02,2.046154e+02,-3.904191e+01,-4.944332e-13,2.104765e+02,2.652092e-04,9.989076e-01,3.826594e-05,1.373690e-08,3.827967e-05,2.652092e-04,9.466960e-04,1.250185e-03,9.989076e-01,7.889497e-04,1.028264e+01,1.829699e-01
7.819322e+02,2.138462e+02,-4.080320e+01,-5.167385e-13,2.199717e+02,3.146508e-04,9.988791e-01,1.730264e-05,1.205531e-08,1.731469e-05,3.146508e-04,9.893829e-04,1.321348e-03,9.988791e-01,7.889806e-04,1.074652e+01,1.912241e-01
7.819322e+02,2.230769e+02,-4.256449e+01,-5.390437e-13,2.294669e+02,5.619603e-04,9.986163e-01,3.289046e-05,1.033146e-08,3.290079e-05,5.619603e-04,1.032068e-03,1.626929e-03,9.986163e-01,7.888205e-04,1.121040e+01,1.994784e-01
7.819322e+02,2.323077e+02,-4.432578e+01,-5.613490e-13,2.389621e+02,8.226198e-04,9.983750e-01,1.374277e-05,8.631954e-09,1.375140e-05,8.226198e-04,1.074751e-03,1.911123e-03,9.983750e-01,7.886262e-04,1.167428e+01,2.077327e-01
7.819322e+02,2.415385e+02,-4.608707e+01,-5.836542e-13,2.484572e+02,1.020838e-03,9.981857e-01,4.936067e-06,7.216320e-09,4.943284e-06,1.020838e-03,1.117433e-03,2.143214e-03,9.981857e-01,7.884696e-04,1.213816e+01,2.159870e-01
7.819322e+02,2.507692e+02,-4.784835e+01,-6.059595e-13,2.579524e+02,1.171242e-03,9.980263e-01,1.415257e-05,6.316309e-09,1.415889e-05,1.171242e-03,1.160112e-03,2.345513e-03,9.980263e-01,7.883455e-04,1.260204e+01,2.242413e-01
7.819322e+02,2.600000e+02,-4.960964e+01,-6.282647e-13,2.674476e+02,1.306409e-03,9.978833e-01,2.203407e-05,5.892551e-09,2.203996e-05,1.306409e-03,1.202790e-03,2.531239e-03,9.978833e-01,7.882310e-04,1.306591e+01,2.324955e-01
7.819322e+02,2.692308e+02,-5.137093e+01,-6.505700e-13,2.769428e+02,1.437296e-03,9.977561e-01,1.845642e-05,5.671498e-09,1.846209e-05,1.437296e-03,1.245466e-03,2.701225e-03,9.977561e-01,7.881183e-04,1.352979e+01,2.407498e-01
7.819322e+02,2.784615e+02,-5.313222e+01,-6.728753e-13,2.864380e+02,1.556007e-03,9.976471e-01,8.905334e-06,5.407440e-09,8.910741e-06,1.556007e-03,1.288141e-03,2.853058e-03,9.976471e-01,7.880150e-04,1.399367e+01,2.490041e-01
7.819322e+02,2.876923e+02,-5.489351e+01,-6.951805e-13,2.959332e+02,1.653262e-03,9.975559e-01,2.939356e-06,5.096453e-09,2.944453e-06,1.653262e-03,1.330813e-03,2.987019e-03,9.975559e-01,7.879290e-04,1.445755e+01,2.572584e-01
7.819322e+02,2.969231e+02,-5.665480e+01,-7.174858e-13,3.054283e+02,1.729176e-03,9.974789e-01,4.045662e-06,4.943365e-09,4.050605e-06,1.729176e-03,1.373483e-03,3.106710e-03,9.974789e-01,7.878604e-04,1.492143e+01,2.655127e-01
7.819322e+02,3.061538e+02,-5.841609e+01,-7.397910e-13,3.149235e+02,1.792026e-03,9.974115e-01,8.650430e-06,5.133066e-09,8.655563e-06,1.792026e-03,1.416152e-03,3.216834e-03,9.974115e-01,7.878028e-04,1.538531e+01,2.737669e-01
7.819322e+02,3.153846e+02,-6.017738e+01,-7.620963e-13,3.244187e+02,1.850780e-03,9.973502e-01,1.130571e-05,5.632589e-09,1.131135e-05,1.850780e-03,1.458819e-03,3.320910e-03,9.973502e-01,7.877490e-04,1.584919e+01,2.820212e-01
7.819322e+02,3.246154e+02,-6.193867e+01,-7.844015e-13,3.339139e+02,1.909282e-03,9.972934e-01,9.646809e-06,6.202513e-09,9.653012e-06,1.909282e-03,1.501484e-03,3.420419e-03,9.972934e-01,7.876957e-04,1.631306e+01,2.902755e-01
7.819322e+02,3.338462e+02,-6.369996e+01,-8.067068e-13,3.434091e+02,1.965823e-03,9.972412e-01,5.372159e-06,6.593627e-09,5.378753e-06,1.965823e-03,1.544147e-03,3.515349e-03,9.972412e-01,7.876444e-04,1.677694e+01,2.985298e-01
7.819322e+02,3.430769e+02,-6.546125e+01,-8.290121e-13,3.529042e+02,2.016708e-03,9.971939e-01,1.808067e-06,6.741870e-09,1.814809e-06,2.016708e-03,1.586809e-03,3.605331e-03,9.971939e-01,7.875979e-04,1.724082e+01,3.067841e-01
7.819322e+02,3.523077e+02,-6.722254e+01,-8.513173e-13,3.623994e+02,2.060065e-03,9.971514e-01,9.517805e-07,6.789580e-09,9.585701e-07,2.060065e-03,1.629468e-03,3.690492e-03,9.971514e-01,7.875580e-04,1.770470e+01,3.150383e-01
7.819322e+02,3.615385e+02,-6.898382e+01,-8.736226e-13,3.718946e+02,2.097149e-03,9.971130e-01,2.339612e-06,6.927701e-09,2.346540e-06,2.097149e-03,1.672126e-03,3.771622e-03,9.971130e-01,7.875236e-04,1.816858e+01,3.232926e-01
7.819322e+02,3.707692e+02,-7.074511e+01,-8.959278e-13,3.813898e+02,2.130966e-03,9.970775e-01,4.037778e-06,7.208098e-09,4.044986e-06,2.130966e-03,1.714782e-03,3.849793e-03,9.970775e-01,7.874920e-04,1.863246e+01,3.315469e-01
7.819322e+02,3.800000e+02,-7.250640e+01,-9.182331e-13,3.908850e+02,2.163972e-03,9.970441e-01,4.432103e-06,7.491802e-09,4.439595e-06,2.163972e-03,1.757436e-03,3.925848e-03,9.970441e-01,7.874614e-04,1.909634e+01,3.398012e-01
7.819322e+02,3.892308e+02,-7.426769e+01,-9.405383e-13,4.003802e+02,2.196736e-03,9.970125e-01,3.302360e-06,7.568808e-09,3.309928e-06,2.196736e-03,1.800089e-03,4.000134e-03,9.970125e-01,7.874314e-04,1.956022e+01,3.480555e-01
7.819322e+02,3.984615e+02,-7.602898e+01,-9.628436e-13,4.098753e+02,2.228245e-03,9.969827e-01,1.607242e-06,7.335474e-09,1.614578e-06,2.228245e-03,1.842739e-03,4.072599e-03,9.969827e-01,7.874024e-04,2.002409e+01,3.563097e-01
7.819322e+02,4.076923e+02,-7.779027e+01,-9.851489e-13,4.193705e+02,2.257217e-03,9.969549e-01,4.841830e-07,6.874938e-09,4.910580e-07,2.257217e-03,1.885388e-03,4.143096e-03,9.969549e-01,7.873758e-04,2.048797e+01,3.645640e-01
7.819322e+02,4.169231e+02,-7.955156e+01,-1.007454e-12,4.288657e+02,2.283222e-03,9.969290e-01,3.881221e-07,6.378451e-09,3.945005e-07,2.283222e-03,1.928035e-03,4.211651e-03,9.969290e-01,7.873518e-04,2.095185e+01,3.728183e-01
7.819322e+02,4.261538e+02,-8.131285e+01,-1.029759e-12,4.383609e+02,2.306897e-03,9.969048e-01,9.449643e-07,5.985883e-09,9.509502e-07,2.306897e-03,1.970680e-03,4.278528e-03,9.969048e-01,7.873299e-04,2.141573e+01,3.810726e-01
7.819322e+02,4.353846e+02,-8.307414e+01,-1.052065e-12,4.478561e+02,2.329325e-03,9.968819e-01,1.434892e-06,5.684489e-09,1.440576e-06,2.329325e-03,2.013323e-03,4.344088e-03,9.968819e-01,7.873092e-04,2.187961e+01,3.893268e-01
7.819322e+02,4.446154e+02,-8.483543e+01,-1.074370e-12,4.573512e+02,2.351243e-03,9.968601e-01,1.396463e-06,5.345495e-09,1.401808e-06,2.351243e-03,2.055964e-03,4.408609e-03,9.968601e-01,7.872890e-04,2.234349e+01,3.975811e-01
7.819322e+02,4.538462e+02,-8.659672e+01,-1.096675e-12,4.668464e+02,2.372686e-03,9.968392e-01,8.897722e-07,4.855501e-09,8.946277e-07,2.372686e-03,2.098604e-03,4.472184e-03,9.968392e-01,7.872694e-04,2.280737e+01,4.058354e-01
7.819322e+02,4.630769e+02,-8.835800e+01,-1.118980e-12,4.763416e+02,2.393204e-03,9.968192e-01,3.185059e-07,4.223813e-09,3.227297e-07,2.393204e-03,2.141241e-03,4.534768e-03,9.968192e-01,7.872506e-04,2.327124e+01,4.140897e-01
7.819322e+02,4.723077e+02,-9.011929e+01,-1.141286e-12,4.858368e+02,2.412376e-03,9.968003e-01,5.001051e-08,3.577027e-09,5.358754e-08,2.412376e-03,2.183877e-03,4.596307e-03,9.968003e-01,7.872331e-04,2.373512e+01,4.223440e-01
7.819322e+02,4.815385e+02,-9.188058e+01,-1.163591e-12,4.953320e+02,2.430167e-03,9.967825e-01,1.558456e-07,3.054969e-09,1.589006e-07,2.430167e-03,2.226511e-03,4.656837e-03,9.967825e-01,7.872167e-04,2.419900e+01,4.305982e-01
7.819322e+02,4.907692e+02,-9.364187e+01,-1.185896e-12,5.048271e+02,2.446921e-03,9.967654e-01,4.287279e-07,2.704184e-09,4.314321e-07,2.446921e-03,2.269144e-03,4.716496e-03,9.967654e-01,7.872014e-04,2.466288e+01,4.388525e-01
7.819322e+02,5.000000e+02,-9.540316e+01,-1.208201e-12,5.143223e+02,2.463076e-03,9.967491e-01,5.960441e-07,2.458558e-09,5.985026e-07,2.463076e-03,2.311774e-03,4.775449e-03,9.967491e-01,7.871866e-04,2.512676e+01,4.471068e-01
7.820169e+02,1.400000e+02,-2.534028e+01,-3.209135e-13,1.307211e+02,5.207223e-04,9.986679e-01,2.256411e-05,2.657353e-08,2.259068e-05,5.207223e-04,5.880720e-04,1.131385e-03,9.986679e-01,7.887481e-04,6.673984e+00,1.187572e-01
7.820169e+02,1.492308e+02,-2.701107e+01,-3.420727e-13,1.393401e+02,1.085427e-03,9.980578e-01,6.848401e-05,2.423611e-08,6.850825e-05,1.085427e-03,6.268339e-04,1.780769e-03,9.980578e-01,7.883065e-04,7.114027e+00,1.265873e-01
7.820169e+02,1.584615e+02,-2.868186e+01,-3.632318e-13,1.479591e+02,5.469424e-04,9.985931e-01,7.118072e-05,2.443897e-08,7.120515e-05,5.469424e-04,6.655942e-04,1.283742e-03,9.985931e-01,7.887361e-04,7.554070e+00,1.344175e-01
7.820169e+02,1.676923e+02,-3.035265e+01,-3.843909e-13,1.565780e+02,9.346022e-04,9.981911e-01,8.585381e-05,2.197070e-08,8.587578e-05,9.346022e-04,7.043530e-04,1.724831e-03,9.981911e-01,7.884125e-04,7.994113e+00,1.422476e-01
7.820169e+02,1.769231e+02,-3.202343e+01,-4.055501e-13,1.651970e+02,1.055395e-03,9.979101e-01,2.461655e-04,2.208027e-08,2.461876e-04,1.055395e-03,7.431103e-04,2.044693e-03,9.979101e-01,7.882757e-04,8.434155e+00,1.500778e-01
7.820169e+02,1.861538e+02,-3.369422e+01,-4.267092e-13,1.738160e+02,6.589412e-04,9.984802e-01,7.218538e-05,1.840208e-08,7.220378e-05,6.589412e-04,7.818661e-04,1.513011e-03,9.984802e-01,7.886729e-04,8.874198e+00,1.579079e-01
7.820169e+02,1.953846e+02,-3.536501e+01,-4.478683e-13,1.824350e+02,1.217520e-03,9.977505e-01,2.437737e-04,1.776164e-08,2.437914e-04,1.217520e-03,8.206204e-04,2.281932e-03,9.977505e-01,7.881517e-04,9.314241e+00,1.657381e-01
7.820169e+02,2.046154e+02,-3.703580e+01,-4.690275e-13,1.910539e+02,8.331461e-04,9.982243e-01,1.541701e-04,1.593278e-08,1.541860e-04,8.331461e-04,8.593733e-04,1.846705e-03,9.982243e-01,7.884092e-04,9.754284e+00,1.735682e-01
7.820169e+02,2.138462e+02,-3.870659e+01,-4.901866e-13,1.996729e+02,3.282648e-04,9.988375e-01,4.531625e-05,1.370079e-08,4.532995e-05,3.282648e-04,8.981246e-04,1.271719e-03,9.988375e-01,7.888820e-04,1.019433e+01,1.813984e-01
7.820169e+02,2.230769e+02,-4.037737e+01,-5.113457e-13,2.082919e+02,2.820552e-04,9.989210e-01,7.970568e-06,1.235531e-08,7.982924e-06,2.820552e-04,9.368744e-04,1.226913e-03,9.989210e-01,7.889928e-04,1.063437e+01,1.892285e-01
7.820169e+02,2.323077e+02,-4.204816e+01,-5.325049e-13,2.169109e+02,5.321160e-04,9.986627e-01,1.634505e-05,1.014052e-08,1.635519e-05,5.321160e-04,9.756227e-04,1.524094e-03,9.986627e-01,7.888364e-04,1.107441e+01,1.970587e-01
7.820169e+02,2.415385e+02,-4.371895e+01,-5.536640e-13,2.255298e+02,7.003416e-04,9.984799e-01,3.103746e-05,9.469811e-09,3.104693e-05,7.003416e-04,1.014369e-03,1.745758e-03,9.984799e-01,7.887208e-04,1.151446e+01,2.048888e-01
